,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.011,0.004,0.007,0.001,0.047,0.015,0.032,0.002,0.042,0.053,0.012,0.005,0.011,0.008,0.005,0.019,0.207,0.002,0.014,0.002,0.003,0.016,0.023,0.013,0.032,0.042,0.012,0.003,0.006,0.029,0.04,0.002,0.008,0.005,0.067,0.014,0.037,0.004,0.012,0.012,0.018,0.001,0.053,0.005,0.004,0.011,0.013,0.005,0.004,0.007
1930-1939,0.012,0.003,0.011,0.002,0.047,0.022,0.038,0.002,0.05,0.039,0.016,0.005,0.009,0.008,0.004,0.017,0.14,0.003,0.015,0.003,0.003,0.016,0.021,0.012,0.032,0.083,0.014,0.002,0.005,0.026,0.037,0.003,0.01,0.004,0.077,0.009,0.033,0.004,0.008,0.014,0.019,0.001,0.062,0.004,0.004,0.013,0.014,0.008,0.005,0.009
1940-1949,0.015,0.003,0.015,0.001,0.045,0.034,0.038,0.002,0.043,0.029,0.019,0.004,0.009,0.007,0.005,0.017,0.137,0.004,0.013,0.006,0.003,0.022,0.024,0.016,0.038,0.073,0.015,0.002,0.008,0.027,0.052,0.004,0.013,0.006,0.069,0.01,0.029,0.005,0.013,0.011,0.02,0.002,0.026,0.005,0.005,0.018,0.017,0.006,0.006,0.008
1950-1959,0.019,0.003,0.017,0.002,0.05,0.041,0.049,0.002,0.05,0.017,0.024,0.014,0.011,0.009,0.006,0.021,0.092,0.004,0.017,0.004,0.003,0.022,0.027,0.018,0.048,0.029,0.018,0.005,0.007,0.03,0.059,0.003,0.013,0.007,0.066,0.01,0.015,0.005,0.026,0.018,0.023,0.003,0.023,0.005,0.008,0.016,0.023,0.004,0.007,0.005
1960-1969,0.028,0.005,0.022,0.002,0.039,0.029,0.053,0.003,0.032,0.011,0.038,0.025,0.009,0.011,0.008,0.018,0.051,0.005,0.019,0.012,0.006,0.026,0.026,0.025,0.047,0.018,0.02,0.008,0.012,0.029,0.048,0.005,0.019,0.011,0.069,0.013,0.019,0.009,0.038,0.012,0.025,0.004,0.009,0.006,0.017,0.017,0.027,0.005,0.006,0.005
1970-1979,0.032,0.009,0.027,0.003,0.036,0.021,0.059,0.01,0.02,0.005,0.049,0.023,0.011,0.011,0.007,0.018,0.027,0.008,0.025,0.008,0.01,0.02,0.029,0.025,0.052,0.012,0.026,0.009,0.018,0.03,0.023,0.013,0.02,0.017,0.051,0.015,0.014,0.013,0.036,0.015,0.032,0.01,0.006,0.009,0.024,0.018,0.03,0.005,0.006,0.003
1980-1989,0.035,0.012,0.02,0.002,0.028,0.026,0.065,0.014,0.013,0.005,0.053,0.026,0.008,0.013,0.006,0.018,0.019,0.011,0.035,0.012,0.014,0.02,0.027,0.024,0.052,0.012,0.028,0.009,0.021,0.036,0.016,0.021,0.009,0.025,0.048,0.014,0.013,0.02,0.021,0.014,0.032,0.01,0.003,0.01,0.013,0.02,0.032,0.007,0.006,0.003
1990-1999,0.02,0.013,0.026,0.001,0.031,0.012,0.079,0.006,0.008,0.004,0.033,0.017,0.008,0.012,0.003,0.017,0.014,0.015,0.061,0.006,0.018,0.023,0.017,0.023,0.06,0.008,0.032,0.023,0.014,0.037,0.01,0.027,0.019,0.032,0.058,0.015,0.01,0.019,0.012,0.012,0.037,0.013,0.003,0.018,0.009,0.026,0.03,0.005,0.004,0.001
2000-2009,0.012,0.034,0.022,0.001,0.023,0.01,0.073,0.015,0.006,0.002,0.03,0.015,0.007,0.011,0.003,0.012,0.011,0.017,0.1,0.004,0.034,0.018,0.013,0.02,0.05,0.005,0.031,0.016,0.016,0.038,0.008,0.024,0.012,0.056,0.048,0.012,0.008,0.028,0.007,0.006,0.038,0.005,0.002,0.032,0.007,0.018,0.029,0.005,0.003,0.001
2010-2019,0.011,0.04,0.018,0.001,0.018,0.009,0.064,0.013,0.005,0.002,0.024,0.008,0.006,0.013,0.002,0.018,0.01,0.036,0.111,0.004,0.031,0.021,0.015,0.023,0.038,0.006,0.029,0.012,0.016,0.031,0.008,0.016,0.009,0.082,0.044,0.01,0.006,0.032,0.007,0.006,0.035,0.002,0.003,0.038,0.008,0.022,0.025,0.005,0.004,0.001
2020-2029,0.016,0.005,0.011,0.0,0.005,0.005,0.049,0.011,0.005,0.005,0.185,0.005,0.0,0.022,0.0,0.049,0.0,0.0,0.043,0.0,0.098,0.0,0.016,0.027,0.06,0.0,0.054,0.022,0.005,0.011,0.0,0.0,0.0,0.005,0.016,0.016,0.005,0.005,0.0,0.0,0.005,0.0,0.0,0.152,0.0,0.043,0.027,0.0,0.011,0.0
Total,0.019,0.012,0.018,0.001,0.034,0.021,0.055,0.007,0.025,0.016,0.044,0.013,0.008,0.011,0.004,0.02,0.064,0.01,0.041,0.006,0.02,0.019,0.022,0.021,0.046,0.026,0.025,0.01,0.012,0.029,0.027,0.011,0.012,0.023,0.056,0.013,0.017,0.013,0.016,0.011,0.026,0.005,0.017,0.026,0.009,0.02,0.024,0.005,0.006,0.004
