,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,263,98,11,38,14,186,10,62,284,75,286,66,25,5,22,98,84,73,7,193,196,121,30,510,226,113,64,24,49,15,73,89,191,14,30,17,51,72,169,145,39,46,18,25,440,56,1126,11,32,48
1930-1939,472,147,17,98,38,603,10,137,484,254,506,281,60,33,43,122,177,272,40,253,368,190,31,601,396,108,110,58,129,42,275,151,424,12,65,44,194,121,452,246,93,266,70,68,768,54,2082,24,85,127
1940-1949,1428,219,74,156,46,1022,30,264,515,333,788,459,124,36,62,211,263,412,57,481,650,224,48,1258,712,293,165,120,272,60,551,265,472,32,49,107,321,190,393,335,133,152,62,132,1055,99,2506,48,115,363
1950-1959,1259,423,40,107,61,952,41,273,369,567,1004,391,179,110,65,326,322,395,65,389,816,319,74,548,939,265,177,109,294,133,829,341,426,46,66,99,518,302,452,489,159,204,256,171,1325,180,1742,53,177,438
1960-1969,1625,838,284,207,210,1692,188,1424,516,868,1482,876,613,271,328,792,751,723,202,283,1713,486,191,665,2039,940,524,445,988,496,1306,896,1021,205,222,392,1381,688,761,945,512,427,635,251,2074,470,2317,213,275,997
1970-1979,1075,1390,646,252,341,1882,86,2077,295,1437,1392,887,973,710,252,939,1626,1133,479,307,2562,899,574,491,2953,1430,791,1111,1299,542,1574,1262,1633,554,402,599,2574,1314,903,1765,566,960,1148,327,2959,1016,1724,565,367,1673
1980-1989,959,1592,500,134,1006,1661,74,1395,329,1338,678,1107,909,852,588,1194,1816,1132,470,138,2801,998,1374,466,3258,1809,480,1583,801,512,1376,1451,1913,487,738,834,2740,1872,770,2099,666,744,1404,351,3009,1106,1089,714,355,1810
1990-1999,365,1232,606,31,669,1093,50,437,80,764,334,611,355,825,118,995,832,745,551,104,1962,334,864,242,2454,1149,296,1373,605,275,437,923,1306,264,543,757,1394,2104,409,1664,310,546,697,113,1834,663,530,842,171,912
2000-2009,295,1083,476,25,853,671,48,371,45,404,234,421,268,170,125,667,507,666,893,80,1534,197,859,161,2361,597,242,1624,445,213,350,645,1343,732,467,892,1057,3137,271,1087,406,377,513,60,1706,286,388,903,133,903
2010-2019,180,534,157,7,483,344,17,120,29,293,107,229,216,38,108,575,301,549,527,27,994,67,360,110,1050,421,120,1241,238,156,233,517,928,210,1209,730,638,2477,157,717,291,253,143,38,913,197,231,1204,66,561
2020-2029,1,12,3,0,38,10,0,1,0,5,5,3,4,0,0,11,6,2,16,0,23,0,0,4,3,13,0,27,4,1,27,8,1,12,1,13,3,18,2,26,5,2,0,0,19,3,0,38,4,14
Total,7922,7568,2814,1055,3759,10116,554,6561,2946,6338,6816,5331,3726,3050,1711,5930,6685,6102,3307,2255,13619,3835,4405,5056,16391,7138,2969,7715,5124,2445,7031,6548,9658,2568,3792,4484,10871,12295,4739,9518,3180,3977,4946,1536,16102,4130,13735,4615,1780,7846
