,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950-1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-1969,0.003,0.0,0.001,0.069,0.063,0.055,0.005,0.043,0.04,0.009,0.045,0.0,0.003,0.084,0.018,0.043,0.039,0.053,0.04,0.048,0.035,0.003,0.024,0.034,0.039,0.021,0.003,0.011,0.014,0.004,0.009,0.008,0.025,0.003,0.01,0.026,0.0,0.001,0.003,0.003,0.001,0.01,0.013,0.005,0.014,0.009,0.001,0.009,0.001,0.008
1970-1979,0.003,0.0,0.002,0.076,0.07,0.061,0.006,0.062,0.05,0.012,0.046,0.002,0.002,0.061,0.005,0.043,0.044,0.044,0.028,0.032,0.045,0.003,0.032,0.027,0.042,0.013,0.003,0.019,0.016,0.002,0.018,0.016,0.016,0.002,0.01,0.017,0.003,0.002,0.003,0.007,0.001,0.008,0.012,0.003,0.01,0.004,0.003,0.007,0.002,0.004
1980-1989,0.002,0.001,0.002,0.07,0.068,0.059,0.006,0.058,0.061,0.017,0.053,0.002,0.002,0.03,0.005,0.041,0.047,0.049,0.029,0.043,0.036,0.001,0.022,0.033,0.039,0.02,0.008,0.019,0.015,0.005,0.015,0.011,0.019,0.002,0.009,0.019,0.001,0.005,0.006,0.011,0.002,0.011,0.01,0.005,0.01,0.008,0.003,0.004,0.002,0.003
1990-1999,0.005,0.004,0.003,0.043,0.043,0.047,0.016,0.047,0.046,0.041,0.05,0.003,0.003,0.023,0.007,0.036,0.045,0.035,0.04,0.027,0.044,0.002,0.032,0.028,0.026,0.016,0.014,0.038,0.026,0.003,0.012,0.026,0.014,0.005,0.01,0.021,0.005,0.01,0.005,0.01,0.009,0.023,0.008,0.004,0.014,0.009,0.005,0.009,0.002,0.005
2000-2009,0.009,0.009,0.0,0.014,0.0,0.014,0.046,0.009,0.037,0.051,0.032,0.014,0.005,0.005,0.009,0.009,0.009,0.009,0.028,0.032,0.005,0.005,0.042,0.009,0.032,0.0,0.037,0.083,0.046,0.009,0.032,0.051,0.032,0.005,0.0,0.014,0.023,0.028,0.014,0.009,0.028,0.083,0.009,0.0,0.005,0.019,0.005,0.009,0.014,0.009
2010-2019,0.0,0.035,0.0,0.0,0.035,0.0,0.07,0.053,0.035,0.07,0.035,0.0,0.0,0.018,0.053,0.0,0.0,0.0,0.035,0.053,0.0,0.0,0.018,0.018,0.0,0.035,0.053,0.018,0.088,0.0,0.0,0.018,0.053,0.0,0.0,0.018,0.0,0.035,0.018,0.0,0.018,0.0,0.018,0.018,0.018,0.035,0.0,0.018,0.0,0.018
2020-2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,0.003,0.007,0.001,0.039,0.04,0.034,0.021,0.074,0.038,0.028,0.037,0.003,0.002,0.067,0.014,0.025,0.026,0.027,0.029,0.033,0.023,0.002,0.06,0.021,0.026,0.015,0.017,0.027,0.029,0.003,0.012,0.018,0.023,0.002,0.006,0.016,0.005,0.012,0.007,0.006,0.008,0.019,0.046,0.005,0.01,0.012,0.003,0.008,0.003,0.007
