,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.0,0.0,0.032,0.016,0.081,0.0,0.032,0.032,0.0,0.032,0.0,0.0,0.097,0.016,0.081,0.032,0.016,0.0,0.0,0.0,0.016,0.048,0.0,0.016,0.0,0.048,0.113,0.0,0.016,0.016,0.0,0.0,0.0,0.016,0.081,0.016,0.016,0.0,0.0,0.032,0.032,0.032,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0
1930-1939,0.0,0.0,0.01,0.021,0.0,0.0,0.031,0.031,0.0,0.0,0.0,0.031,0.021,0.021,0.062,0.052,0.01,0.021,0.0,0.0,0.042,0.021,0.0,0.0,0.01,0.01,0.229,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.167,0.0,0.021,0.01,0.01,0.021,0.083,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0
1940-1949,0.002,0.0,0.002,0.046,0.026,0.0,0.013,0.02,0.0,0.033,0.002,0.017,0.015,0.017,0.056,0.02,0.017,0.022,0.004,0.024,0.024,0.017,0.0,0.015,0.009,0.022,0.202,0.009,0.015,0.0,0.02,0.002,0.007,0.015,0.143,0.015,0.009,0.02,0.011,0.002,0.059,0.017,0.004,0.004,0.007,0.002,0.004,0.007,0.004,0.0
1950-1959,0.0,0.0,0.01,0.024,0.03,0.0,0.028,0.028,0.0,0.031,0.0,0.024,0.014,0.012,0.056,0.023,0.019,0.028,0.002,0.016,0.028,0.019,0.002,0.017,0.019,0.005,0.198,0.009,0.017,0.003,0.009,0.002,0.0,0.01,0.163,0.002,0.01,0.012,0.012,0.002,0.089,0.007,0.012,0.0,0.002,0.002,0.002,0.002,0.0,0.0
1960-1969,0.0,0.0,0.006,0.045,0.049,0.0,0.04,0.044,0.0,0.039,0.0,0.034,0.042,0.047,0.039,0.033,0.026,0.034,0.001,0.024,0.033,0.031,0.0,0.03,0.02,0.03,0.096,0.019,0.019,0.001,0.021,0.0,0.001,0.018,0.044,0.018,0.011,0.011,0.013,0.011,0.034,0.012,0.012,0.003,0.002,0.003,0.0,0.003,0.002,0.0
1970-1979,0.0,0.0,0.001,0.049,0.054,0.0,0.047,0.047,0.0,0.044,0.001,0.039,0.044,0.048,0.044,0.041,0.039,0.035,0.001,0.035,0.034,0.028,0.0,0.031,0.031,0.031,0.036,0.027,0.024,0.001,0.022,0.001,0.003,0.021,0.016,0.018,0.01,0.014,0.014,0.017,0.015,0.009,0.01,0.008,0.001,0.003,0.002,0.001,0.002,0.0
1980-1989,0.0,0.0,0.001,0.054,0.054,0.0,0.044,0.05,0.0,0.051,0.0,0.041,0.039,0.043,0.044,0.041,0.044,0.041,0.002,0.038,0.045,0.036,0.0,0.028,0.032,0.03,0.017,0.031,0.02,0.0,0.026,0.0,0.002,0.027,0.009,0.02,0.013,0.014,0.012,0.014,0.006,0.011,0.011,0.006,0.001,0.002,0.001,0.0,0.0,0.0
1990-1999,0.0,0.0,0.0,0.067,0.07,0.0,0.058,0.049,0.0,0.047,0.001,0.04,0.038,0.038,0.041,0.041,0.043,0.041,0.0,0.039,0.038,0.041,0.0,0.034,0.031,0.028,0.007,0.027,0.026,0.0,0.031,0.0,0.001,0.018,0.002,0.016,0.015,0.015,0.013,0.011,0.004,0.009,0.007,0.007,0.001,0.001,0.002,0.0,0.002,0.0
2000-2009,0.0,0.0,0.0,0.08,0.063,0.0,0.065,0.052,0.0,0.05,0.0,0.044,0.042,0.038,0.04,0.046,0.042,0.044,0.001,0.035,0.028,0.037,0.0,0.038,0.029,0.029,0.003,0.03,0.026,0.001,0.022,0.0,0.001,0.022,0.001,0.013,0.012,0.014,0.017,0.011,0.002,0.008,0.005,0.006,0.001,0.002,0.001,0.0,0.001,0.0
2010-2019,0.0,0.0,0.001,0.089,0.054,0.0,0.069,0.051,0.0,0.051,0.0,0.047,0.036,0.039,0.04,0.042,0.04,0.045,0.0,0.036,0.036,0.034,0.0,0.032,0.033,0.024,0.003,0.023,0.025,0.001,0.028,0.0,0.002,0.02,0.001,0.012,0.014,0.018,0.015,0.013,0.001,0.01,0.007,0.006,0.001,0.001,0.002,0.0,0.001,0.0
2020-2029,0.0,0.0,0.0,0.213,0.033,0.0,0.066,0.016,0.0,0.016,0.0,0.049,0.033,0.033,0.0,0.016,0.033,0.016,0.0,0.066,0.0,0.066,0.0,0.082,0.066,0.0,0.0,0.016,0.0,0.0,0.049,0.0,0.0,0.033,0.0,0.049,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.0,0.0,0.002,0.064,0.057,0.0,0.053,0.048,0.0,0.047,0.0,0.04,0.039,0.04,0.042,0.04,0.039,0.039,0.001,0.035,0.035,0.034,0.0,0.032,0.029,0.028,0.03,0.026,0.023,0.001,0.025,0.0,0.002,0.021,0.016,0.016,0.012,0.015,0.014,0.013,0.012,0.01,0.008,0.006,0.001,0.002,0.001,0.001,0.001,0.0
