,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,1,0,0,2,6,0,1,0,5,4,2,1,3,1,2,0,0,2,3,0,4,1,1,4,1,0,0,0,0,0,1,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1950-1959,0,0,1,1,0,0,1,1,0,3,0,1,0,2,4,0,0,0,0,0,1,0,0,0,2,1,12,2,1,0,2,0,0,0,3,0,1,0,0,0,2,0,2,0,0,0,0,0,1,0
1960-1969,0,0,2,22,21,0,9,12,0,18,1,14,16,14,10,16,16,9,0,9,8,13,0,6,13,13,15,7,7,0,5,1,1,4,12,7,5,6,5,1,9,5,7,2,1,2,0,2,0,1
1970-1979,0,0,1,68,73,0,64,55,0,62,0,38,51,52,60,45,48,42,2,38,38,44,0,34,24,38,29,25,39,4,24,0,1,20,16,25,5,11,15,9,18,15,12,11,2,2,3,1,3,1
1980-1989,0,0,1,127,119,0,116,109,0,117,4,87,77,90,83,93,77,88,2,78,73,73,1,57,47,54,29,48,50,0,46,0,4,44,8,33,25,37,37,23,19,13,12,17,2,5,4,3,3,1
1990-1999,0,1,2,212,233,0,201,186,1,156,1,153,145,138,126,135,155,146,0,133,132,107,0,94,96,74,25,94,101,3,76,0,4,74,15,55,34,45,35,34,16,40,21,25,1,2,10,1,4,1
2000-2009,1,0,1,291,269,0,221,200,2,171,0,156,152,133,122,149,136,133,1,146,122,123,0,136,98,86,12,108,103,1,104,0,5,86,2,39,38,55,40,35,6,34,25,26,3,3,7,0,3,1
2010-2019,1,0,1,220,141,0,157,143,0,117,1,109,91,92,96,110,107,102,1,90,84,86,0,81,70,65,10,67,69,4,68,0,4,47,4,31,23,50,28,16,0,29,20,16,1,4,4,0,2,0
2020-2029,0,0,0,2,0,0,3,0,0,2,0,1,0,1,2,2,0,2,0,1,0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Total,2,1,9,944,856,0,774,712,3,647,7,564,536,524,504,553,540,524,6,495,460,451,1,413,352,332,136,352,370,12,326,1,19,277,63,193,132,206,160,118,72,136,99,97,10,18,28,7,16,5
