,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-1949,0.0,0.0,0.0,0.019,0.0,0.0,0.038,0.115,0.0,0.019,0.0,0.096,0.077,0.038,0.019,0.058,0.019,0.038,0.0,0.0,0.038,0.058,0.0,0.077,0.019,0.019,0.077,0.019,0.0,0.0,0.0,0.0,0.0,0.019,0.058,0.038,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950-1959,0.0,0.0,0.023,0.023,0.0,0.0,0.023,0.023,0.0,0.068,0.0,0.023,0.0,0.045,0.091,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.045,0.023,0.273,0.045,0.023,0.0,0.045,0.0,0.0,0.0,0.068,0.0,0.023,0.0,0.0,0.0,0.045,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.023,0.0
1960-1969,0.0,0.0,0.006,0.063,0.061,0.0,0.026,0.035,0.0,0.052,0.003,0.04,0.046,0.04,0.029,0.046,0.046,0.026,0.0,0.026,0.023,0.037,0.0,0.017,0.037,0.037,0.043,0.02,0.02,0.0,0.014,0.003,0.003,0.012,0.035,0.02,0.014,0.017,0.014,0.003,0.026,0.014,0.02,0.006,0.003,0.006,0.0,0.006,0.0,0.003
1970-1979,0.0,0.0,0.001,0.058,0.062,0.0,0.055,0.047,0.0,0.053,0.0,0.033,0.044,0.045,0.051,0.039,0.041,0.036,0.002,0.033,0.033,0.038,0.0,0.029,0.021,0.033,0.025,0.021,0.033,0.003,0.021,0.0,0.001,0.017,0.014,0.021,0.004,0.009,0.013,0.008,0.015,0.013,0.01,0.009,0.002,0.002,0.003,0.001,0.003,0.001
1980-1989,0.0,0.0,0.0,0.062,0.058,0.0,0.057,0.054,0.0,0.057,0.002,0.043,0.038,0.044,0.041,0.046,0.038,0.043,0.001,0.038,0.036,0.036,0.0,0.028,0.023,0.027,0.014,0.024,0.025,0.0,0.023,0.0,0.002,0.022,0.004,0.016,0.012,0.018,0.018,0.011,0.009,0.006,0.006,0.008,0.001,0.002,0.002,0.001,0.001,0.0
1990-1999,0.0,0.0,0.001,0.063,0.07,0.0,0.06,0.056,0.0,0.047,0.0,0.046,0.043,0.041,0.038,0.04,0.046,0.044,0.0,0.04,0.039,0.032,0.0,0.028,0.029,0.022,0.007,0.028,0.03,0.001,0.023,0.0,0.001,0.022,0.004,0.016,0.01,0.013,0.01,0.01,0.005,0.012,0.006,0.007,0.0,0.001,0.003,0.0,0.001,0.0
2000-2009,0.0,0.0,0.0,0.081,0.075,0.0,0.062,0.056,0.001,0.048,0.0,0.044,0.042,0.037,0.034,0.042,0.038,0.037,0.0,0.041,0.034,0.034,0.0,0.038,0.027,0.024,0.003,0.03,0.029,0.0,0.029,0.0,0.001,0.024,0.001,0.011,0.011,0.015,0.011,0.01,0.002,0.009,0.007,0.007,0.001,0.001,0.002,0.0,0.001,0.0
2010-2019,0.0,0.0,0.0,0.089,0.057,0.0,0.064,0.058,0.0,0.048,0.0,0.044,0.037,0.037,0.039,0.045,0.043,0.041,0.0,0.037,0.034,0.035,0.0,0.033,0.028,0.026,0.004,0.027,0.028,0.002,0.028,0.0,0.002,0.019,0.002,0.013,0.009,0.02,0.011,0.006,0.0,0.012,0.008,0.006,0.0,0.002,0.002,0.0,0.001,0.0
2020-2029,0.0,0.0,0.0,0.077,0.0,0.0,0.115,0.0,0.0,0.077,0.0,0.038,0.0,0.038,0.077,0.077,0.0,0.077,0.0,0.038,0.0,0.077,0.0,0.038,0.038,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.038,0.0,0.038,0.038,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.0,0.0,0.003,0.06,0.043,0.0,0.056,0.049,0.0,0.052,0.001,0.045,0.036,0.041,0.047,0.044,0.03,0.038,0.0,0.028,0.029,0.039,0.0,0.032,0.03,0.023,0.05,0.024,0.021,0.001,0.025,0.0,0.001,0.019,0.021,0.019,0.014,0.019,0.009,0.005,0.016,0.007,0.011,0.005,0.001,0.001,0.001,0.001,0.003,0.001
