,0,1,2,3,4
1920-1929,0,0,0,0,0
1930-1939,0,0,0,0,0
1940-1949,0,0,0,0,0
1950-1959,0,0,0,1,1
1960-1969,3,7,1,13,15
1970-1979,8,10,5,10,3
1980-1989,19,19,6,15,13
1990-1999,51,18,17,23,12
2000-2009,119,11,3,34,17
2010-2019,74,2,2,18,10
2020-2029,4,0,0,1,1
Total,278,67,34,115,72
