,0,1,2,3,4
1920-1929,0.0,0.0,1.0,0.0,0.0
1930-1939,,,,,
1940-1949,,,,,
1950-1959,0.0,0.0,1.0,0.0,0.0
1960-1969,0.028,0.306,0.056,0.5,0.111
1970-1979,0.25,0.25,0.312,0.188,0.0
1980-1989,0.232,0.196,0.286,0.161,0.125
1990-1999,0.49,0.118,0.186,0.127,0.078
2000-2009,0.578,0.064,0.193,0.11,0.055
2010-2019,0.705,0.034,0.087,0.128,0.047
2020-2029,0.25,0.0,0.5,0.0,0.25
Total,0.281,0.107,0.402,0.135,0.074
