,0,1,2,3,4
1920-1929,0,0,0,1,0
1930-1939,0,0,0,1,1
1940-1949,0,0,0,0,0
1950-1959,0,0,0,0,0
1960-1969,5,7,2,17,6
1970-1979,10,4,2,12,4
1980-1989,31,12,1,25,11
1990-1999,106,33,16,44,41
2000-2009,139,14,8,65,28
2010-2019,203,8,14,54,23
2020-2029,5,1,0,0,0
Total,499,79,43,219,114
