,0,1,2,3,4
1920-1929,,,,,
1930-1939,,,,,
1940-1949,,,,,
1950-1959,0.0,0.75,0.0,0.0,0.25
1960-1969,0.0,0.588,0.199,0.04,0.173
1970-1979,0.007,0.369,0.331,0.044,0.25
1980-1989,0.006,0.261,0.396,0.064,0.273
1990-1999,0.02,0.225,0.354,0.15,0.252
2000-2009,0.111,0.157,0.157,0.329,0.245
2010-2019,0.158,0.088,0.211,0.246,0.298
2020-2029,,,,,
Total,0.013,0.325,0.333,0.08,0.249
