,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,12,11,27,41,5,16,8,16,18,5,12,17,4,16,5,12,15,20,8,8,18,32,18,11,17,9,32,14,6,10,6,19,7,34,14,31,24,31,3,14,18,11,11,14,21,18,15,18,16,13
1930-1939,9,7,19,23,16,12,17,41,11,25,10,10,24,17,19,13,14,21,15,13,16,51,27,9,5,13,16,21,16,7,8,19,14,35,8,28,9,28,9,14,22,11,10,13,20,18,11,22,7,12
1940-1949,39,54,47,59,33,49,48,72,39,49,51,46,49,42,34,55,45,45,45,50,68,77,36,32,32,51,44,58,68,36,31,43,42,79,36,53,49,53,32,55,28,43,58,33,123,43,28,55,38,27
1950-1959,127,116,96,193,120,121,116,131,82,121,136,112,136,157,91,137,84,93,104,118,103,215,92,97,131,156,117,174,106,109,67,88,98,208,99,158,140,155,105,149,122,114,170,106,210,121,101,130,108,108
1960-1969,328,266,346,455,302,306,312,302,356,293,290,264,301,394,290,326,259,275,252,292,375,326,232,239,318,407,316,349,291,235,214,274,281,311,315,369,378,399,246,395,262,264,312,311,389,318,204,289,335,316
1970-1979,676,552,799,645,617,589,642,480,584,560,540,529,647,667,617,638,607,576,561,587,721,462,508,567,824,633,555,608,538,553,448,601,600,506,786,632,739,650,553,618,649,555,672,614,457,561,679,515,621,650
1980-1989,912,896,1020,903,1023,936,927,778,983,893,817,1075,995,724,1114,1227,1108,1019,1010,926,1222,724,747,1098,1309,979,788,932,925,1068,1014,985,918,662,1193,967,1087,853,1124,913,1119,1009,956,979,607,842,1195,917,1137,1002
1990-1999,1267,1312,1375,1139,1523,1517,1375,1101,1472,1431,932,1764,1556,1355,1691,1719,2018,1509,1779,1488,1750,830,1227,1803,2099,1616,1146,1574,1461,1637,1521,1442,1655,884,2004,1041,1356,1375,1768,1218,1513,1820,1295,1594,744,1268,1882,1356,1545,1649
2000-2009,1292,1403,1223,1076,1528,1490,1292,1085,1575,1411,896,1887,1662,963,1821,1884,2440,1648,1766,1626,1242,772,1282,2020,2371,1658,1178,1495,1769,1432,2943,1777,1615,677,2358,946,1416,1201,1911,1135,1621,1999,1261,1542,639,1407,1746,1658,1705,1746
2010-2019,915,1033,740,658,1131,1044,952,735,1095,1128,629,1320,988,550,1372,1226,1518,1232,1179,1040,734,556,894,1375,1660,1263,766,893,1258,1077,2331,1179,924,403,1401,601,998,694,1276,722,1100,1259,850,1077,409,935,1171,1101,1294,1179
2020-2029,11,6,4,10,8,8,4,5,11,18,9,6,6,0,32,6,19,20,13,8,10,9,5,18,17,13,5,6,14,16,35,19,8,5,2,8,1,8,4,16,6,14,13,15,3,15,17,8,8,21
Total,5588,5656,5696,5202,6306,6088,5693,4746,6226,5934,4322,7030,6368,4885,7086,7243,8127,6458,6732,6156,6259,4054,5068,7269,8783,6798,4963,6124,6452,6180,8618,6446,6162,3804,8216,4834,6197,5447,7031,5249,6460,7099,5608,6298,3622,5546,7049,6069,6814,6723
