,0,1,2,3,4
1920-1929,3064,19,44,1535,34
1930-1939,2723,18,37,2256,46
1940-1949,2997,137,160,2452,233
1950-1959,2566,103,218,2433,265
1960-1969,3089,880,1356,2617,1121
1970-1979,2004,2299,3056,1466,2352
1980-1989,1092,2749,2942,1014,2648
1990-1999,588,3591,2999,620,2764
2000-2009,400,4446,3226,416,2768
2010-2019,181,3489,2510,356,2138
2020-2029,5,49,40,3,30
Total,18709,17780,16588,15168,14399
