,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,0,544,0,0,0,0,0,1,0,7,0,0,0,0,1,0,0,1,0,1
1930-1939,0,1185,0,0,0,0,0,2,1,10,0,0,0,0,1,1,1,0,0,3
1940-1949,0,1200,1,0,0,0,0,0,2,8,0,0,0,0,0,0,1,0,0,7
1950-1959,0,1083,0,0,0,0,0,1,1,11,1,1,0,0,0,2,0,1,0,5
1960-1969,1,1013,1,1,0,0,0,1,0,15,0,2,0,0,0,0,0,0,1,4
1970-1979,0,572,0,0,0,0,0,0,0,5,0,1,0,0,1,1,0,0,0,2
1980-1989,0,332,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
1990-1999,0,150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2000-2009,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2019,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,1,6286,2,1,0,0,0,5,4,59,1,4,0,0,3,4,2,2,2,25
