,0,1,2,3,4
1920-1929,39,15,14,3,35
1930-1939,89,16,21,1,24
1940-1949,344,130,137,3,154
1950-1959,369,104,155,0,170
1960-1969,670,940,1156,18,898
1970-1979,553,2403,2741,21,2246
1980-1989,274,2717,2767,11,2658
1990-1999,120,3317,2952,17,2984
2000-2009,51,3997,3105,8,3277
2010-2019,23,3163,2467,2,2486
2020-2029,0,46,36,0,36
Total,2532,16848,15551,84,14968
