,0,1,2,3,4
1920-1929,0,0,0,3,6
1930-1939,3,2,1,0,1
1940-1949,40,23,14,1,24
1950-1959,107,23,31,0,54
1960-1969,136,166,217,1,165
1970-1979,79,371,384,5,328
1980-1989,22,391,397,0,372
1990-1999,10,298,287,0,259
2000-2009,4,394,312,0,335
2010-2019,2,170,149,0,139
2020-2029,0,3,2,0,1
Total,403,1841,1794,10,1684
