,0,1,2,3,4
1920-1929,5,3,2,0,8
1930-1939,17,4,9,1,8
1940-1949,85,30,29,2,31
1950-1959,78,24,43,0,31
1960-1969,128,205,257,3,193
1970-1979,109,510,593,4,492
1980-1989,40,394,426,2,374
1990-1999,22,598,500,2,560
2000-2009,6,751,578,3,589
2010-2019,6,624,479,0,447
2020-2029,0,1,4,0,0
Total,496,3144,2920,17,2733
