,0,1,2,3,4
1920-1929,6,2,4,0,11
1930-1939,13,1,2,0,4
1940-1949,64,31,37,0,31
1950-1959,61,19,32,0,38
1960-1969,130,156,182,7,165
1970-1979,95,387,491,4,365
1980-1989,50,474,461,5,428
1990-1999,11,576,492,4,473
2000-2009,8,517,404,3,399
2010-2019,4,472,360,0,326
2020-2029,0,13,9,0,5
Total,442,2648,2474,23,2245
