,0,1,2,3,4,5,6,7,8,9
1920-1929,0,0,0,0,0,0,0,1,0,0
1930-1939,0,0,0,0,0,0,0,1,1,0
1940-1949,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,0,0,0,0,0,0,0,0
1960-1969,3,1,0,13,0,0,0,16,2,2
1970-1979,6,1,1,13,2,2,0,5,1,1
1980-1989,17,15,1,9,0,7,2,20,6,3
1990-1999,68,47,14,24,8,23,4,26,20,6
2000-2009,77,70,24,3,1,57,2,8,10,2
2010-2019,82,111,28,2,0,54,5,3,16,1
2020-2029,3,2,0,0,0,1,0,0,0,0
Total,256,247,68,64,11,144,13,80,56,15
