,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,1,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,1,0,0,0,2,0,0,0,0,2,0,1,0,0,0,4,2,0,1,0,0,6,1,1,0,0,0,1,0,0,1,0,0,2,5,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1
1960-1969,31,20,25,25,58,28,33,34,36,21,45,46,33,123,31,42,46,28,53,33,21,38,42,23,42,43,32,39,31,24,28,42,44,32,47,44,20,46,83,19,39,32,33,31,28,41,30,31,39,39
1970-1979,95,70,70,69,100,82,101,99,86,73,55,82,88,88,99,28,67,86,101,90,54,70,89,56,90,77,63,74,76,105,66,141,67,84,98,92,80,84,106,110,106,48,72,99,57,90,88,81,68,72
1980-1989,128,79,121,102,107,106,134,118,139,113,120,124,122,94,99,90,129,118,104,124,97,91,128,107,129,121,96,104,133,130,147,116,85,140,138,121,121,133,100,191,115,123,103,130,129,123,88,134,108,106
1990-1999,64,81,60,73,42,82,64,73,77,65,67,70,51,74,73,75,84,78,54,59,62,70,36,61,71,74,56,83,64,53,50,56,62,77,68,80,87,58,63,54,71,71,77,86,106,70,68,43,81,53
2000-2009,51,70,49,53,45,35,27,67,45,47,61,38,40,40,73,67,55,48,41,34,47,44,34,50,38,35,52,59,36,41,42,24,42,40,40,52,52,48,31,49,37,50,50,70,68,45,47,45,45,46
2010-2019,55,133,53,87,39,37,35,52,36,63,67,28,33,104,41,48,94,48,73,33,143,62,35,46,37,53,83,42,40,58,52,33,39,57,48,40,69,49,48,38,50,63,46,69,53,49,53,42,53,82
2020-2029,0,3,1,4,0,1,0,2,0,0,0,2,0,2,8,2,1,1,4,2,0,0,1,0,1,1,5,0,4,2,0,2,0,3,1,0,0,1,0,2,0,0,1,1,1,3,1,1,3,1
Total,426,457,379,413,393,371,394,446,419,384,415,397,367,525,424,356,479,407,431,375,424,382,366,344,408,404,388,402,384,413,386,414,339,436,445,431,429,420,432,463,418,388,382,486,446,421,375,377,397,400
