,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,2,0,0,0,0,2,0,2,2,1,1,2,0,0,2,0,0,2,0,0,1,2,0,1,0,0,1,0,1,0,0,1,1,4,4,0,0,2,1,2,0,6,0,2,2,2,3,2
1960-1969,46,32,36,36,142,58,53,52,62,86,67,69,40,92,57,58,65,63,72,70,35,48,65,47,54,49,64,63,45,41,44,50,51,66,54,64,47,55,219,63,56,69,61,55,59,61,61,54,63,62
1970-1979,104,60,84,101,190,131,130,113,122,130,99,150,96,118,106,104,111,124,124,113,81,104,127,97,127,88,101,123,113,97,102,114,119,144,140,144,110,108,155,125,120,102,102,108,116,100,83,128,136,123
1980-1989,152,52,110,95,105,97,115,113,120,141,95,133,127,81,124,109,129,148,122,125,70,132,118,92,124,119,92,111,157,119,124,161,96,138,135,131,108,102,116,162,112,122,125,114,113,151,120,96,131,106
1990-1999,109,55,69,70,63,75,81,99,68,79,77,98,91,59,97,70,73,80,68,77,77,52,82,97,74,73,73,82,85,72,109,67,86,94,92,65,93,70,62,113,71,77,82,92,96,56,89,74,77,90
2000-2009,66,163,94,95,79,78,71,68,40,77,122,42,46,77,97,78,96,65,62,78,127,99,51,75,78,67,96,81,53,55,50,44,83,82,68,62,114,78,74,74,50,76,70,89,62,54,74,57,84,105
2010-2019,32,110,33,48,36,38,30,39,19,38,53,32,21,66,37,50,44,40,50,42,98,38,30,38,63,23,43,42,28,26,48,25,27,46,37,28,43,31,28,45,33,26,30,35,44,39,25,37,36,41
2020-2029,1,8,1,2,1,2,1,3,3,0,1,4,4,2,5,0,7,2,2,1,2,1,1,2,2,0,2,0,5,2,1,3,4,3,0,8,2,2,2,1,4,7,1,2,0,0,2,2,0,1
Total,510,480,429,447,616,479,481,489,434,553,516,529,426,497,523,469,527,522,500,508,490,474,475,450,522,420,471,502,487,412,479,464,466,574,527,506,521,446,656,585,447,481,471,501,490,463,456,450,530,530
