,0,1,2,3,4
1920-1929,0.665,0.006,0.006,0.318,0.005
1930-1939,0.497,0.004,0.009,0.481,0.008
1940-1949,0.47,0.017,0.028,0.452,0.033
1950-1959,0.407,0.021,0.053,0.461,0.058
1960-1969,0.314,0.096,0.166,0.302,0.122
1970-1979,0.15,0.211,0.296,0.133,0.209
1980-1989,0.102,0.257,0.293,0.119,0.229
1990-1999,0.059,0.361,0.279,0.047,0.255
2000-2009,0.044,0.391,0.293,0.031,0.241
2010-2019,0.022,0.416,0.319,0.019,0.224
2020-2029,0.0,0.2,0.6,0.0,0.2
Total,0.248,0.18,0.213,0.215,0.144
