,0,1,2,3,4
1920-1929,0.64,0.004,0.008,0.334,0.013
1930-1939,0.545,0.0,0.007,0.444,0.005
1940-1949,0.516,0.038,0.025,0.371,0.05
1950-1959,0.423,0.026,0.038,0.471,0.042
1960-1969,0.356,0.093,0.133,0.297,0.121
1970-1979,0.194,0.192,0.275,0.123,0.215
1980-1989,0.104,0.248,0.294,0.126,0.229
1990-1999,0.048,0.333,0.302,0.055,0.262
2000-2009,0.035,0.399,0.285,0.04,0.241
2010-2019,0.027,0.382,0.314,0.034,0.243
2020-2029,0.0,0.37,0.37,0.0,0.259
