,0,1,2,3,4,5,6,7,8,9
1920-1929,0.0,0.0,0.194,0.556,0.083,0.167,0.0,0.0,0.0,0.0
1930-1939,0.0,0.0,0.125,0.594,0.125,0.156,0.0,0.0,0.0,0.0
1940-1949,0.0,0.0,0.102,0.714,0.102,0.082,0.0,0.0,0.0,0.0
1950-1959,0.015,0.0,0.139,0.522,0.114,0.204,0.005,0.0,0.0,0.0
1960-1969,0.011,0.0,0.099,0.401,0.209,0.277,0.003,0.0,0.0,0.0
1970-1979,0.029,0.004,0.099,0.354,0.215,0.299,0.0,0.0,0.0,0.0
1980-1989,0.003,0.0,0.089,0.413,0.201,0.29,0.0,0.0,0.0,0.003
1990-1999,0.018,0.004,0.069,0.393,0.265,0.24,0.0,0.004,0.0,0.007
2000-2009,0.027,0.009,0.071,0.431,0.227,0.227,0.0,0.004,0.0,0.004
2010-2019,0.025,0.0,0.076,0.405,0.228,0.266,0.0,0.0,0.0,0.0
2020-2029,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.012,0.001,0.097,0.526,0.161,0.201,0.001,0.001,0.0,0.001
