,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0
1930-1939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1960-1969,2,4,3,0,1,6,3,2,3,4,0,5,29,2,27,4,2,2,6,0,3,1,3,1,2,11,11,5,4,5,3,17,0,2,19,3,0,1,2,0,5,0,2,5,0,0,1,1,6,3
1970-1979,8,5,7,0,0,1,1,2,1,1,0,5,14,1,32,0,0,0,3,0,1,5,4,2,1,7,6,6,3,7,4,7,0,0,11,3,1,0,3,0,5,0,0,3,0,0,2,1,1,0
1980-1989,25,27,49,2,0,2,6,3,3,6,1,20,34,3,49,7,2,0,11,1,6,15,6,2,1,14,24,4,10,15,14,19,1,16,21,6,5,5,7,0,14,2,3,7,4,2,4,2,8,1
1990-1999,112,106,103,0,1,11,52,11,15,33,4,51,47,5,40,9,4,5,20,8,7,27,13,11,2,33,40,16,23,35,29,29,9,31,35,11,23,19,21,8,7,2,5,19,3,3,12,6,7,6
2000-2009,209,240,127,7,2,4,91,7,6,70,6,92,54,7,55,8,5,4,21,8,2,68,15,13,1,31,42,18,29,43,11,5,18,31,8,5,42,41,24,23,20,13,6,7,3,8,11,3,3,6
2010-2019,425,364,209,7,2,5,143,6,12,84,1,111,101,5,34,12,8,2,11,14,3,107,29,24,0,31,46,27,34,68,36,14,24,65,12,7,59,44,28,33,35,1,11,12,6,10,11,1,6,5
2020-2029,17,8,6,0,0,0,4,0,0,1,1,2,2,0,0,0,0,0,1,0,0,2,2,1,0,0,2,1,1,5,1,0,1,1,0,0,1,1,0,0,0,0,0,3,0,1,1,0,0,1
Total,799,754,505,16,6,29,300,31,41,199,13,287,281,23,241,40,21,13,73,31,22,225,72,55,7,128,171,78,104,178,98,91,53,146,107,36,131,113,85,64,88,18,27,57,16,25,43,14,36,22
