,0,1,2,3,4
1920-1929,0.093,0.077,0.278,0.066,0.486
1930-1939,0.096,0.086,0.336,0.067,0.415
1940-1949,0.112,0.093,0.324,0.087,0.383
1950-1959,0.14,0.114,0.312,0.108,0.326
1960-1969,0.163,0.15,0.246,0.192,0.249
1970-1979,0.2,0.197,0.169,0.257,0.177
1980-1989,0.236,0.236,0.143,0.255,0.13
1990-1999,0.25,0.296,0.112,0.235,0.106
2000-2009,0.233,0.351,0.09,0.246,0.08
2010-2019,0.238,0.352,0.092,0.25,0.069
2020-2029,0.192,0.356,0.082,0.288,0.082
Total,0.178,0.21,0.199,0.187,0.228
