,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,0,156,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1
1930-1939,0,492,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,1
1940-1949,0,519,1,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,4
1950-1959,0,305,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1
1960-1969,0,293,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,3
1970-1979,0,184,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,0,0,1
1980-1989,0,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1990-1999,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-2009,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2019,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,0,2156,2,0,0,0,0,2,2,24,0,3,0,0,2,1,1,0,0,11
