,0,1,2,3,4
1920-1929,0.0,1.0,0.0,0.0,0.0
1930-1939,,,,,
1940-1949,,,,,
1950-1959,,,,,
1960-1969,0.536,0.087,0.159,0.014,0.203
1970-1979,0.369,0.092,0.259,0.027,0.253
1980-1989,0.255,0.124,0.24,0.076,0.305
1990-1999,0.134,0.285,0.137,0.275,0.168
2000-2009,0.05,0.301,0.169,0.416,0.064
2010-2019,0.023,0.182,0.097,0.678,0.02
2020-2029,0.0,0.25,0.0,0.75,0.0
Total,0.171,0.29,0.133,0.279,0.127
