,0,1,2,3,4
1920-1929,,,,,
1930-1939,,,,,
1940-1949,,,,,
1950-1959,0.333,0.667,0.0,0.0,0.0
1960-1969,0.518,0.102,0.175,0.024,0.181
1970-1979,0.404,0.07,0.232,0.032,0.261
1980-1989,0.271,0.14,0.237,0.047,0.305
1990-1999,0.152,0.221,0.217,0.212,0.198
2000-2009,0.059,0.191,0.123,0.588,0.039
2010-2019,0.009,0.204,0.102,0.657,0.028
2020-2029,0.0,0.0,0.0,1.0,0.0
Total,0.218,0.199,0.136,0.32,0.127
