,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.0,0.0,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.032,0.0,0.0,0.0,0.032,0.097,0.0,0.0,0.0,0.0,0.097,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.258,0.0,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930-1939,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.141,0.0,0.031,0.0,0.156,0.062,0.0,0.0,0.0,0.0,0.0,0.031,0.047,0.0,0.016,0.0,0.0,0.094,0.0,0.141,0.016,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.016,0.016,0.031,0.0,0.078,0.0,0.0,0.0,0.031,0.0,0.0,0.062
1940-1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950-1959,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.009,0.009,0.066,0.0,0.047,0.028,0.085,0.038,0.0,0.0,0.0,0.057,0.019,0.057,0.019,0.0,0.0,0.019,0.16,0.123,0.0,0.0,0.0,0.0,0.057,0.0,0.057,0.0,0.066,0.0,0.009,0.0,0.0,0.0,0.009,0.019,0.009,0.0,0.0,0.019,0.0,0.0,0.0
1960-1969,0.008,0.008,0.006,0.003,0.013,0.029,0.014,0.003,0.002,0.041,0.005,0.047,0.031,0.098,0.04,0.013,0.008,0.008,0.063,0.014,0.044,0.039,0.001,0.003,0.005,0.036,0.061,0.006,0.028,0.012,0.02,0.04,0.006,0.028,0.001,0.016,0.013,0.008,0.005,0.017,0.03,0.009,0.027,0.002,0.024,0.004,0.028,0.021,0.008,0.005
1970-1979,0.012,0.006,0.003,0.004,0.015,0.031,0.012,0.005,0.004,0.033,0.007,0.034,0.017,0.088,0.043,0.018,0.011,0.007,0.05,0.01,0.051,0.047,0.006,0.003,0.01,0.039,0.082,0.008,0.03,0.012,0.004,0.022,0.016,0.042,0.001,0.014,0.004,0.005,0.005,0.013,0.019,0.011,0.039,0.002,0.032,0.01,0.028,0.022,0.009,0.006
1980-1989,0.012,0.007,0.005,0.006,0.02,0.029,0.009,0.015,0.004,0.031,0.009,0.035,0.009,0.086,0.047,0.015,0.011,0.002,0.033,0.013,0.052,0.051,0.003,0.005,0.012,0.029,0.078,0.012,0.026,0.019,0.001,0.018,0.019,0.042,0.002,0.013,0.001,0.011,0.007,0.015,0.013,0.015,0.042,0.003,0.026,0.008,0.038,0.028,0.008,0.004
1990-1999,0.014,0.016,0.003,0.016,0.022,0.034,0.01,0.012,0.003,0.037,0.013,0.032,0.016,0.086,0.071,0.033,0.008,0.001,0.025,0.014,0.051,0.048,0.003,0.007,0.007,0.031,0.062,0.013,0.021,0.01,0.003,0.017,0.01,0.037,0.002,0.014,0.003,0.013,0.0,0.017,0.019,0.008,0.037,0.004,0.019,0.011,0.042,0.015,0.006,0.006
2000-2009,0.014,0.036,0.003,0.015,0.023,0.035,0.01,0.011,0.003,0.039,0.006,0.029,0.008,0.083,0.09,0.033,0.01,0.002,0.024,0.02,0.044,0.051,0.002,0.005,0.004,0.027,0.048,0.014,0.012,0.009,0.008,0.011,0.006,0.028,0.002,0.03,0.002,0.021,0.0,0.012,0.009,0.005,0.033,0.007,0.016,0.018,0.055,0.012,0.006,0.008
2010-2019,0.012,0.02,0.001,0.014,0.03,0.037,0.013,0.012,0.009,0.037,0.008,0.03,0.008,0.066,0.077,0.035,0.007,0.002,0.022,0.017,0.028,0.047,0.002,0.032,0.004,0.037,0.052,0.019,0.014,0.012,0.007,0.008,0.005,0.023,0.002,0.015,0.008,0.032,0.001,0.012,0.006,0.004,0.041,0.01,0.017,0.006,0.058,0.015,0.012,0.01
2020-2029,0.0,0.0,0.0,0.0,0.004,0.1,0.017,0.004,0.0,0.052,0.013,0.013,0.0,0.061,0.087,0.07,0.0,0.0,0.0,0.009,0.013,0.022,0.0,0.017,0.0,0.017,0.013,0.004,0.013,0.004,0.022,0.07,0.0,0.017,0.0,0.0,0.0,0.048,0.0,0.048,0.026,0.013,0.004,0.017,0.026,0.0,0.074,0.004,0.0,0.092
Total,0.007,0.009,0.002,0.006,0.014,0.031,0.009,0.007,0.003,0.057,0.006,0.03,0.028,0.081,0.056,0.022,0.005,0.002,0.027,0.012,0.047,0.04,0.002,0.009,0.006,0.041,0.071,0.008,0.028,0.009,0.006,0.034,0.006,0.032,0.001,0.017,0.003,0.015,0.003,0.015,0.041,0.007,0.042,0.005,0.016,0.006,0.037,0.012,0.005,0.019
