,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,3,1,0,0,0,1,3,0,0,0,0,3,0,1,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0
1930-1939,0,0,0,0,1,0,0,0,0,9,0,2,0,10,4,0,0,0,0,0,2,3,0,1,0,0,6,0,9,1,0,0,0,1,0,0,0,0,1,1,2,0,5,0,0,0,2,0,0,4
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,0,0,0,2,0,1,1,7,0,5,3,9,4,0,0,0,6,2,6,2,0,0,2,17,13,0,0,0,0,6,0,6,0,7,0,1,0,0,0,1,2,1,0,0,2,0,0,0
1960-1969,68,74,50,31,113,257,121,28,21,361,42,417,273,871,355,117,68,69,559,121,386,349,9,31,46,317,540,50,244,104,174,351,52,248,13,145,112,67,43,148,269,84,240,20,214,38,252,184,73,40
1970-1979,184,86,44,57,226,473,186,74,54,505,111,515,253,1346,656,276,172,103,755,159,773,724,85,46,158,589,1244,129,451,187,57,336,243,638,15,221,63,78,76,201,286,170,588,35,492,152,420,331,139,90
1980-1989,194,116,87,97,321,464,150,236,62,486,144,548,140,1365,741,242,169,34,524,207,823,802,46,72,198,467,1232,196,413,294,22,282,302,672,25,202,22,179,107,232,208,231,660,45,416,129,608,451,134,64
1990-1999,211,247,48,239,335,518,159,180,45,572,196,497,247,1309,1084,503,118,15,381,214,778,735,51,107,109,471,955,198,321,153,41,254,160,559,29,212,42,200,6,262,290,122,572,59,290,165,639,224,92,85
2000-2009,157,391,30,163,257,385,113,118,36,433,64,320,87,918,990,364,106,22,262,224,479,557,20,53,40,302,526,153,135,94,89,124,66,309,20,332,19,236,4,135,96,55,367,73,174,200,607,135,66,92
2010-2019,132,228,11,161,347,417,151,134,105,420,92,345,93,751,878,403,81,20,255,190,324,539,24,370,47,427,595,222,164,139,81,92,62,268,21,171,86,363,15,134,70,49,470,116,189,72,664,175,139,116
2020-2029,0,0,0,0,1,23,4,1,0,12,3,3,0,14,20,16,0,0,0,2,3,5,0,4,0,4,3,1,3,1,5,16,0,4,0,0,0,11,0,11,6,3,1,4,6,0,17,1,0,21
Total,946,1142,270,748,1601,2539,884,772,324,2808,652,2652,1101,6593,4732,1921,714,263,2742,1119,3577,3717,235,684,600,2595,5117,949,1740,973,469,1464,885,2706,123,1290,344,1135,252,1124,1235,715,2908,353,1781,756,3211,1501,643,512
