,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.25,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.156,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930-1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950-1959,0.014,0.0,0.0,0.0,0.0,0.0,0.014,0.055,0.014,0.041,0.0,0.041,0.192,0.068,0.014,0.041,0.0,0.0,0.041,0.014,0.151,0.068,0.0,0.0,0.027,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.014,0.0,0.041,0.014,0.014,0.014,0.041,0.0,0.0,0.0
1960-1969,0.008,0.009,0.002,0.004,0.011,0.026,0.016,0.008,0.005,0.023,0.001,0.04,0.041,0.091,0.043,0.014,0.004,0.088,0.069,0.007,0.037,0.027,0.003,0.008,0.012,0.026,0.074,0.008,0.013,0.012,0.001,0.034,0.018,0.032,0.001,0.008,0.003,0.006,0.009,0.021,0.013,0.008,0.026,0.005,0.014,0.003,0.035,0.021,0.005,0.006
1970-1979,0.01,0.009,0.002,0.004,0.014,0.024,0.01,0.006,0.002,0.031,0.007,0.04,0.017,0.093,0.045,0.01,0.017,0.002,0.049,0.009,0.056,0.051,0.008,0.003,0.019,0.031,0.075,0.009,0.031,0.011,0.006,0.02,0.024,0.044,0.002,0.012,0.003,0.003,0.005,0.012,0.019,0.011,0.053,0.002,0.019,0.005,0.025,0.025,0.009,0.005
1980-1989,0.014,0.008,0.008,0.01,0.015,0.033,0.017,0.012,0.005,0.03,0.008,0.028,0.013,0.088,0.049,0.02,0.011,0.001,0.038,0.015,0.046,0.062,0.002,0.004,0.011,0.041,0.063,0.011,0.017,0.011,0.001,0.014,0.019,0.042,0.002,0.012,0.001,0.009,0.005,0.021,0.018,0.013,0.038,0.002,0.034,0.004,0.033,0.029,0.006,0.006
1990-1999,0.008,0.022,0.002,0.008,0.02,0.037,0.013,0.012,0.005,0.036,0.005,0.039,0.009,0.084,0.06,0.027,0.01,0.001,0.03,0.016,0.053,0.05,0.004,0.003,0.009,0.039,0.055,0.009,0.025,0.011,0.005,0.013,0.012,0.032,0.001,0.023,0.003,0.023,0.0,0.012,0.021,0.013,0.027,0.005,0.018,0.01,0.046,0.019,0.011,0.003
2000-2009,0.016,0.05,0.002,0.014,0.019,0.036,0.013,0.007,0.006,0.036,0.012,0.03,0.009,0.078,0.075,0.043,0.003,0.001,0.025,0.016,0.036,0.039,0.003,0.006,0.004,0.026,0.056,0.021,0.023,0.009,0.005,0.009,0.004,0.031,0.002,0.015,0.0,0.026,0.003,0.016,0.014,0.006,0.039,0.004,0.015,0.008,0.063,0.015,0.006,0.005
2010-2019,0.011,0.027,0.0,0.018,0.025,0.028,0.01,0.01,0.008,0.035,0.008,0.026,0.012,0.072,0.069,0.041,0.008,0.001,0.022,0.012,0.028,0.053,0.001,0.033,0.003,0.032,0.041,0.016,0.014,0.007,0.005,0.005,0.004,0.016,0.001,0.009,0.014,0.037,0.001,0.011,0.011,0.004,0.027,0.048,0.012,0.007,0.07,0.016,0.006,0.021
2020-2029,0.071,0.021,0.0,0.014,0.036,0.036,0.014,0.0,0.0,0.029,0.0,0.043,0.007,0.007,0.021,0.014,0.014,0.007,0.0,0.0,0.021,0.186,0.007,0.0,0.0,0.036,0.057,0.043,0.05,0.0,0.0,0.007,0.029,0.021,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.0,0.014,0.0,0.043,0.0,0.0,0.05
Total,0.017,0.016,0.002,0.008,0.016,0.024,0.012,0.012,0.005,0.029,0.005,0.074,0.033,0.068,0.042,0.024,0.008,0.011,0.03,0.01,0.054,0.06,0.003,0.006,0.037,0.026,0.057,0.013,0.021,0.007,0.003,0.011,0.034,0.024,0.001,0.01,0.003,0.017,0.003,0.01,0.012,0.006,0.038,0.009,0.015,0.006,0.04,0.014,0.005,0.011
