,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960-1969,0,1,2,4,13,7,1,0,0,15,0,19,6,11,6,2,4,0,20,1,17,8,0,0,0,17,8,5,2,6,5,10,0,13,0,5,0,0,0,0,4,3,7,0,0,0,1,1,0,4
1970-1979,119,63,7,30,151,202,80,33,9,217,41,239,104,679,325,91,110,12,289,93,385,365,21,31,76,289,573,124,163,123,15,127,154,372,2,64,9,50,13,87,151,76,332,11,155,61,205,183,88,66
1980-1989,79,88,25,49,195,316,81,80,45,321,72,204,84,881,425,153,84,19,352,151,396,484,28,31,154,246,544,83,234,138,14,140,167,479,10,98,24,66,32,107,122,171,342,22,271,45,228,248,42,66
1990-1999,129,114,15,112,221,296,86,93,38,280,229,297,97,836,582,262,120,13,210,163,413,490,40,47,83,311,463,75,252,89,25,82,104,312,27,132,12,143,6,129,141,48,290,32,149,33,334,144,70,97
2000-2009,82,431,7,151,219,306,99,114,94,329,81,417,53,665,561,387,57,16,154,190,279,352,34,117,42,227,400,106,197,69,77,79,39,259,27,131,11,204,4,85,109,37,232,40,140,119,480,127,43,104
2010-2019,77,237,7,454,248,427,113,69,31,242,47,280,58,597,590,361,72,5,202,124,225,394,12,366,34,290,426,176,109,96,103,67,30,217,13,128,15,215,12,179,78,37,332,317,145,62,433,159,69,190
2020-2029,5,14,0,22,1,13,0,1,0,6,2,8,0,23,14,2,0,0,1,0,20,13,4,13,0,17,9,0,5,5,7,1,0,4,0,0,0,6,0,2,1,1,19,0,4,0,11,3,1,0
Total,491,948,63,822,1048,1567,460,390,217,1410,472,1464,402,3692,2503,1258,447,65,1228,722,1735,2106,139,605,389,1397,2423,569,962,526,246,506,494,1656,79,558,71,684,67,589,606,373,1554,422,864,320,1692,865,313,527
