,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.0,0.0,0.0,0.0,0.0,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.0,0.0,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.0,0.0,0.0,0.0,0.0
1930-1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950-1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-1969,0.002,0.015,0.05,0.036,0.001,0.055,0.002,0.002,0.045,0.01,0.058,0.003,0.028,0.008,0.003,0.01,0.001,0.019,0.036,0.001,0.004,0.031,0.013,0.013,0.024,0.015,0.051,0.004,0.011,0.006,0.089,0.01,0.001,0.021,0.012,0.012,0.041,0.008,0.011,0.068,0.007,0.006,0.011,0.048,0.047,0.009,0.016,0.011,0.007,0.007
1970-1979,0.003,0.015,0.041,0.051,0.002,0.045,0.002,0.004,0.039,0.004,0.018,0.002,0.018,0.015,0.008,0.005,0.003,0.025,0.048,0.005,0.004,0.031,0.013,0.017,0.033,0.021,0.014,0.007,0.014,0.015,0.095,0.006,0.003,0.039,0.012,0.003,0.057,0.006,0.009,0.073,0.011,0.01,0.013,0.049,0.033,0.01,0.016,0.013,0.016,0.006
1980-1989,0.002,0.013,0.033,0.053,0.002,0.035,0.002,0.006,0.033,0.001,0.014,0.003,0.02,0.007,0.013,0.023,0.005,0.03,0.046,0.001,0.005,0.031,0.009,0.018,0.031,0.032,0.012,0.006,0.015,0.01,0.093,0.007,0.006,0.049,0.012,0.001,0.051,0.006,0.009,0.06,0.012,0.01,0.011,0.057,0.031,0.021,0.022,0.013,0.015,0.007
1990-1999,0.003,0.013,0.025,0.046,0.004,0.029,0.003,0.017,0.028,0.001,0.017,0.003,0.02,0.007,0.01,0.013,0.006,0.024,0.038,0.002,0.009,0.04,0.013,0.028,0.037,0.021,0.01,0.001,0.028,0.007,0.092,0.015,0.006,0.033,0.014,0.002,0.05,0.009,0.013,0.051,0.019,0.013,0.011,0.076,0.029,0.011,0.016,0.012,0.018,0.006
2000-2009,0.002,0.014,0.022,0.051,0.008,0.026,0.002,0.014,0.029,0.0,0.011,0.011,0.012,0.002,0.01,0.006,0.005,0.019,0.024,0.001,0.01,0.055,0.013,0.031,0.043,0.014,0.008,0.004,0.023,0.008,0.071,0.017,0.002,0.04,0.017,0.0,0.046,0.01,0.022,0.052,0.013,0.027,0.011,0.093,0.044,0.005,0.015,0.011,0.019,0.005
2010-2019,0.015,0.015,0.027,0.047,0.034,0.032,0.001,0.027,0.036,0.002,0.009,0.038,0.012,0.005,0.006,0.004,0.007,0.016,0.02,0.004,0.004,0.056,0.006,0.034,0.038,0.012,0.004,0.001,0.02,0.003,0.061,0.025,0.002,0.033,0.012,0.002,0.036,0.017,0.018,0.041,0.035,0.015,0.006,0.07,0.038,0.009,0.014,0.013,0.013,0.006
2020-2029,0.043,0.004,0.04,0.036,0.0,0.049,0.0,0.067,0.076,0.0,0.004,0.007,0.009,0.0,0.011,0.016,0.0,0.013,0.009,0.0,0.002,0.02,0.007,0.049,0.054,0.007,0.025,0.002,0.02,0.0,0.112,0.047,0.0,0.018,0.0,0.0,0.045,0.002,0.004,0.027,0.02,0.013,0.004,0.072,0.029,0.0,0.011,0.013,0.009,0.002
Total,0.009,0.011,0.03,0.04,0.006,0.069,0.001,0.017,0.036,0.002,0.017,0.008,0.015,0.006,0.016,0.01,0.003,0.026,0.028,0.002,0.005,0.033,0.009,0.024,0.033,0.015,0.016,0.003,0.016,0.006,0.096,0.016,0.003,0.048,0.01,0.003,0.041,0.007,0.011,0.047,0.015,0.012,0.009,0.058,0.067,0.008,0.014,0.011,0.012,0.005
