,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960-1969,1,5,9,1,7,0,8,0,11,8,3,13,0,0,0,0,0,0,0,0
1970-1979,1,19,28,29,25,2,21,0,31,8,22,14,0,1,0,0,6,1,0,0
1980-1989,1,36,23,50,24,0,38,0,23,15,24,8,0,8,0,0,9,3,0,0
1990-1999,0,11,8,5,9,2,4,0,8,9,5,2,0,3,1,0,8,2,2,0
2000-2009,2,2,1,1,0,2,0,0,0,1,0,0,2,2,0,0,3,1,0,0
2010-2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,5,73,70,86,65,6,71,0,73,41,54,37,2,14,1,0,26,7,2,2
