,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25
1930-1939,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1940-1949,,,,,,,,,,,,,,,,,,,,
1950-1959,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0
1960-1969,0.014,0.014,0.007,0.027,0.136,0.007,0.0,0.014,0.007,0.054,0.068,0.095,0.027,0.0,0.224,0.184,0.054,0.014,0.014,0.041
1970-1979,0.074,0.037,0.0,0.12,0.102,0.009,0.019,0.009,0.0,0.046,0.028,0.102,0.019,0.009,0.231,0.065,0.028,0.019,0.019,0.065
1980-1989,0.051,0.081,0.0,0.195,0.072,0.008,0.025,0.008,0.008,0.059,0.055,0.059,0.025,0.017,0.114,0.081,0.042,0.03,0.034,0.034
1990-1999,0.144,0.146,0.002,0.146,0.042,0.01,0.01,0.026,0.007,0.042,0.062,0.057,0.033,0.016,0.052,0.069,0.049,0.031,0.019,0.038
2000-2009,0.202,0.215,0.0,0.191,0.003,0.004,0.001,0.058,0.003,0.03,0.067,0.01,0.022,0.027,0.022,0.025,0.063,0.003,0.01,0.045
2010-2019,0.264,0.244,0.002,0.133,0.002,0.007,0.0,0.031,0.002,0.024,0.082,0.01,0.03,0.023,0.018,0.041,0.049,0.01,0.003,0.026
2020-2029,0.219,0.312,0.0,0.031,0.031,0.0,0.0,0.094,0.0,0.062,0.062,0.031,0.031,0.094,0.0,0.0,0.0,0.0,0.0,0.031
Total,0.184,0.184,0.001,0.148,0.027,0.007,0.005,0.034,0.004,0.035,0.069,0.032,0.027,0.021,0.053,0.053,0.051,0.015,0.012,0.037
