,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1960-1969,11,11,11,0,0,0,6,3,3,8,0,0,0,1,0,5,3,0,1,0,1,4,1,0,2,0,2,0,0,0,3,0,0,1,0,1,0,1,12,4,6,1,0,0,0,0,0,0,0,0
1970-1979,24,24,18,1,0,0,13,15,9,20,0,0,1,2,0,9,10,1,10,0,10,8,6,2,5,2,7,0,0,0,6,0,0,6,0,3,0,2,3,1,1,2,0,0,0,3,0,0,0,0
1980-1989,37,17,26,2,5,1,15,21,24,18,2,0,1,7,1,9,17,3,10,7,11,15,6,1,6,1,8,4,0,0,7,0,3,7,0,5,0,1,2,1,6,5,0,0,4,1,1,0,0,0
1990-1999,16,5,6,7,9,3,7,7,6,3,16,3,7,11,2,3,5,6,1,4,3,2,7,3,1,3,3,3,2,1,3,0,4,1,2,1,2,3,0,2,4,1,2,0,0,0,1,0,0,0
2000-2009,2,0,0,11,13,3,1,2,1,2,13,10,11,9,4,0,2,3,0,6,0,0,2,4,1,5,0,4,0,5,0,2,1,0,2,1,2,1,0,0,0,0,2,1,0,0,0,0,0,0
2010-2019,1,0,0,13,9,23,0,3,0,0,9,13,8,2,8,0,0,10,0,3,0,0,0,4,1,2,0,2,16,2,0,6,3,1,2,0,2,1,0,0,1,0,4,0,0,0,1,2,0,0
2020-2029,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,91,57,61,34,36,30,42,51,43,51,40,26,29,32,15,26,37,23,22,23,25,29,22,14,17,14,20,13,18,8,19,8,11,16,6,11,7,9,17,8,18,9,8,1,4,4,3,2,0,0
