,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960-1969,19,15,16,4,2,0,11,8,8,20,0,0,0,0,0,28,9,0,4,0,2,3,3,0,7,6,8,0,0,2,4,0,0,2,0,6,0,0,6,6,0,1,0,0,6,1,0,0,0,0
1970-1979,28,38,27,2,1,0,27,13,13,28,0,0,4,7,0,20,11,1,11,3,9,13,18,1,6,6,5,0,2,2,13,0,0,9,0,3,0,1,2,1,1,9,0,0,1,0,0,0,0,0
1980-1989,50,31,34,10,10,0,29,27,38,22,5,1,7,8,3,11,13,5,25,7,22,9,13,15,14,8,9,1,0,2,6,2,2,8,0,11,1,3,1,4,2,3,0,1,1,0,1,0,0,0
1990-1999,13,9,11,19,16,6,14,6,9,8,14,10,10,9,4,12,6,10,5,12,3,2,3,7,1,4,4,5,0,5,4,6,11,3,1,5,1,7,1,5,4,1,2,1,2,0,0,0,0,0
2000-2009,0,0,1,24,26,9,5,6,2,0,11,13,5,18,5,2,2,8,0,9,0,0,4,4,2,6,1,7,8,13,0,7,6,0,2,0,8,2,0,0,0,0,2,1,0,0,0,0,0,0
2010-2019,4,0,0,32,23,54,0,11,1,0,26,18,28,18,27,3,4,20,0,9,0,0,1,5,3,7,0,10,20,5,1,15,8,0,15,1,7,3,0,1,0,0,6,1,0,0,3,1,0,0
2020-2029,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Total,114,93,89,91,78,70,86,72,71,78,56,43,54,61,41,76,45,44,45,40,36,27,42,32,34,37,27,23,30,31,28,30,27,22,20,26,17,16,10,18,7,14,10,5,10,1,4,1,0,0
