,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960-1969,28,20,16,6,0,0,16,7,15,20,0,1,0,1,0,18,14,0,6,0,7,7,3,0,7,11,5,0,0,0,6,0,0,6,0,3,0,3,2,3,0,3,0,0,3,1,0,3,0,0
1970-1979,44,56,32,1,1,1,25,21,23,41,1,0,0,4,0,14,14,1,16,1,12,13,14,1,4,8,10,1,0,0,12,0,0,8,2,9,1,1,3,2,0,8,0,0,2,6,0,3,0,0
1980-1989,41,46,36,6,6,0,19,29,24,16,6,1,5,5,0,14,10,3,14,3,15,17,14,5,7,11,6,6,1,3,12,1,2,7,0,8,3,4,1,1,1,6,5,6,6,1,0,1,0,0
1990-1999,31,19,29,16,18,6,25,15,7,7,15,17,11,20,11,10,8,13,11,14,3,2,4,11,8,10,8,6,5,8,5,3,5,3,2,1,5,3,1,3,6,0,4,2,4,2,1,0,0,0
2000-2009,2,0,1,28,35,13,5,5,0,0,18,17,17,17,10,3,0,13,0,19,0,0,0,8,3,3,0,18,3,8,1,6,9,1,8,3,15,2,0,0,1,0,0,3,1,0,1,0,0,0
2010-2019,1,0,0,28,27,37,1,9,0,0,23,17,21,14,12,2,5,17,0,8,0,0,0,7,3,0,1,9,6,11,0,9,13,0,6,0,4,6,0,0,0,0,7,1,0,0,1,3,0,0
2020-2029,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,148,142,114,86,87,57,91,86,69,85,65,54,54,62,33,62,51,47,47,45,37,39,36,32,33,43,30,40,15,30,36,20,29,25,18,24,28,19,7,9,8,17,16,12,16,10,3,10,0,0
