,0,1,2,3,4
1920-1929,0.0,0.0,0.0,0.5,0.5
1930-1939,0.0,0.0,0.25,0.25,0.5
1940-1949,,,,,
1950-1959,0.0,0.222,0.0,0.556,0.222
1960-1969,0.015,0.348,0.19,0.185,0.262
1970-1979,0.024,0.318,0.276,0.154,0.228
1980-1989,0.058,0.26,0.312,0.174,0.195
1990-1999,0.248,0.17,0.198,0.219,0.165
2000-2009,0.523,0.079,0.056,0.215,0.127
2010-2019,0.674,0.037,0.049,0.158,0.082
2020-2029,0.594,0.062,0.031,0.219,0.094
Total,0.245,0.204,0.193,0.183,0.176
