,0,1,2,3,4
1920-1929,0,0,0,0,0
1930-1939,0,0,0,0,0
1940-1949,7,22,10,0,13
1950-1959,11,3,12,0,18
1960-1969,22,83,133,0,109
1970-1979,36,355,484,6,287
1980-1989,27,676,758,3,572
1990-1999,23,1293,1126,3,898
2000-2009,5,1527,1194,2,857
2010-2019,5,1061,816,0,580
2020-2029,0,12,13,0,1
Total,136,5032,4546,14,3335
