,0,1,2,3,4
1920-1929,0.005,0.663,0.317,0.005,0.01
1930-1939,0.003,0.546,0.437,0.005,0.009
1940-1949,0.021,0.512,0.416,0.025,0.025
1950-1959,0.02,0.456,0.446,0.034,0.044
1960-1969,0.095,0.339,0.305,0.146,0.115
1970-1979,0.191,0.175,0.14,0.287,0.207
1980-1989,0.258,0.102,0.105,0.291,0.244
1990-1999,0.344,0.054,0.064,0.249,0.289
2000-2009,0.45,0.033,0.041,0.231,0.246
2010-2019,0.472,0.02,0.037,0.237,0.235
2020-2029,0.531,0.031,0.0,0.266,0.172
