,0,1,2,3,4
1920-1929,0.0,0.0,0.0,1.0,0.0
1930-1939,0.0,0.0,0.0,0.5,0.5
1940-1949,,,,,
1950-1959,0.0,0.667,0.0,0.0,0.333
1960-1969,0.021,0.315,0.216,0.187,0.261
1970-1979,0.029,0.308,0.298,0.175,0.19
1980-1989,0.071,0.272,0.283,0.196,0.177
1990-1999,0.254,0.179,0.177,0.208,0.182
2000-2009,0.481,0.077,0.047,0.279,0.114
2010-2019,0.657,0.036,0.049,0.184,0.074
2020-2029,0.833,0.167,0.0,0.0,0.0
Total,0.237,0.204,0.189,0.203,0.166
