,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,1
1930-1939,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,2,2,0,0
1940-1949,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1960-1969,6,4,2,8,28,2,0,3,2,11,12,24,6,0,46,32,12,6,5,12
1970-1979,13,5,0,20,14,1,4,1,1,6,6,14,3,1,43,14,6,2,3,7
1980-1989,36,35,2,85,37,3,8,3,4,20,25,40,14,9,61,42,22,13,11,19
1990-1999,173,165,1,179,46,10,8,26,5,45,73,54,43,20,56,88,52,30,18,37
2000-2009,343,317,0,282,5,7,1,71,4,41,126,9,28,39,57,58,97,10,18,60
2010-2019,668,554,3,334,11,13,1,77,6,47,175,25,59,51,34,94,109,15,12,57
2020-2029,21,19,0,8,1,0,0,3,0,2,4,1,1,3,0,1,1,0,0,2
Total,1260,1101,8,918,143,36,22,185,22,172,421,167,154,124,305,329,304,80,67,195
