,0,1,2,3,4
1920-1929,0,0,4,0,0
1930-1939,0,0,10,0,0
1940-1949,0,0,19,0,0
1950-1959,0,0,72,0,0
1960-1969,0,0,76,0,0
1970-1979,0,0,83,0,0
1980-1989,0,0,135,0,0
1990-1999,0,0,94,0,0
2000-2009,0,0,44,0,0
2010-2019,0,0,77,0,0
2020-2029,0,0,1,0,0
Total,0,0,615,0,0
