,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,95,90,113,131,75,109,87,124,78,88,102,67,61,156,54,105,60,91,76,90,76,120,102,67,57,83,170,104,84,86,49,81,105,387,50,130,103,114,84,93,74,85,98,85,374,128,54,152,68,79
1930-1939,61,53,76,60,51,36,56,71,47,49,63,27,32,93,36,51,31,59,28,62,40,161,70,44,37,71,93,62,36,43,48,29,47,119,25,75,71,71,27,69,44,40,46,55,133,64,31,74,31,51
1940-1949,247,229,214,312,215,196,223,327,226,246,347,147,167,322,181,246,164,174,203,223,231,488,270,156,109,251,229,295,210,186,125,188,205,483,123,268,224,212,168,264,180,177,242,208,661,276,144,231,188,198
1950-1959,544,493,503,600,456,552,483,663,395,492,645,434,537,790,324,583,365,388,425,498,481,898,570,416,335,550,487,622,415,399,260,370,415,893,296,690,502,581,387,662,432,415,564,380,918,497,347,489,338,446
1960-1969,782,613,642,738,618,611,628,722,570,590,611,508,695,900,537,745,560,552,507,568,638,814,636,527,604,712,703,670,591,485,393,528,554,795,464,839,629,682,446,743,564,522,588,724,858,612,516,606,578,623
1970-1979,824,613,834,745,627,647,650,575,662,587,630,636,698,713,580,658,668,577,598,630,776,590,570,653,725,676,587,695,569,582,523,640,642,577,751,679,716,768,640,619,677,566,706,683,534,553,668,613,753,766
1980-1989,529,475,627,515,563,517,571,443,566,574,463,608,556,416,607,687,658,620,584,559,711,359,560,671,731,560,533,531,523,538,592,520,550,426,589,525,611,567,638,537,555,593,548,596,354,487,637,474,645,566
1990-1999,367,375,361,346,346,449,396,306,376,404,232,401,412,364,411,501,580,395,429,352,423,198,376,437,586,382,318,381,381,442,418,390,424,223,533,299,315,385,494,330,383,434,370,437,188,367,475,379,408,439
2000-2009,349,436,336,345,459,392,391,345,491,447,278,583,426,297,542,500,666,527,492,446,307,278,432,568,688,489,343,439,520,459,790,492,509,190,615,290,426,349,565,328,429,594,350,481,173,395,494,498,569,492
2010-2019,174,222,142,113,250,176,170,157,227,211,154,219,178,112,275,179,276,260,219,208,156,88,193,271,223,234,153,183,191,226,328,196,172,75,243,125,169,128,211,159,170,256,178,221,84,171,204,191,257,229
2020-2029,4,2,0,8,4,4,5,2,7,3,0,3,2,5,1,3,4,7,6,4,3,1,0,1,10,5,1,3,0,1,8,4,3,3,3,5,7,0,3,1,6,1,5,3,1,0,3,7,6,13
Total,3976,3601,3848,3913,3664,3689,3660,3735,3645,3691,3525,3633,3764,4168,3548,4258,4032,3650,3567,3640,3842,3995,3779,3811,4105,4013,3617,3985,3520,3447,3534,3438,3626,4171,3692,3925,3773,3857,3663,3805,3514,3683,3695,3873,4278,3550,3573,3714,3841,3902
