,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.015,0.018,0.018,0.02,0.02,0.03,0.016,0.019,0.012,0.029,0.016,0.017,0.014,0.022,0.015,0.02,0.02,0.072,0.017,0.016,0.023,0.016,0.021,0.015,0.014,0.013,0.025,0.01,0.011,0.033,0.017,0.025,0.01,0.012,0.022,0.018,0.009,0.01,0.025,0.075,0.015,0.017,0.013,0.016,0.016,0.024,0.017,0.013,0.02,0.02
1930-1939,0.014,0.021,0.024,0.025,0.016,0.033,0.013,0.016,0.011,0.026,0.009,0.02,0.018,0.025,0.01,0.022,0.022,0.047,0.015,0.025,0.057,0.019,0.013,0.016,0.015,0.015,0.026,0.013,0.013,0.033,0.019,0.022,0.009,0.011,0.027,0.021,0.017,0.011,0.021,0.042,0.018,0.022,0.009,0.014,0.01,0.025,0.017,0.011,0.025,0.018
1940-1949,0.02,0.015,0.022,0.019,0.017,0.027,0.018,0.021,0.014,0.02,0.014,0.019,0.018,0.018,0.017,0.025,0.029,0.056,0.016,0.021,0.041,0.018,0.017,0.019,0.015,0.013,0.023,0.015,0.009,0.019,0.019,0.023,0.01,0.014,0.018,0.021,0.011,0.012,0.026,0.041,0.017,0.019,0.012,0.015,0.016,0.028,0.021,0.016,0.023,0.021
1950-1959,0.019,0.015,0.026,0.02,0.016,0.031,0.016,0.022,0.014,0.019,0.015,0.019,0.018,0.023,0.017,0.025,0.026,0.036,0.016,0.022,0.036,0.015,0.022,0.016,0.017,0.016,0.027,0.013,0.013,0.019,0.02,0.02,0.012,0.021,0.02,0.022,0.01,0.014,0.024,0.035,0.018,0.02,0.017,0.016,0.015,0.026,0.02,0.013,0.023,0.023
1960-1969,0.02,0.018,0.024,0.02,0.018,0.029,0.019,0.019,0.018,0.019,0.014,0.02,0.02,0.022,0.016,0.021,0.019,0.027,0.015,0.023,0.026,0.023,0.019,0.018,0.018,0.017,0.027,0.017,0.019,0.022,0.02,0.02,0.015,0.022,0.02,0.025,0.013,0.016,0.024,0.025,0.02,0.018,0.016,0.017,0.017,0.023,0.019,0.018,0.02,0.024
1970-1979,0.024,0.018,0.019,0.022,0.02,0.022,0.017,0.022,0.02,0.019,0.02,0.02,0.019,0.024,0.018,0.021,0.019,0.016,0.018,0.021,0.018,0.021,0.02,0.02,0.021,0.02,0.021,0.018,0.022,0.018,0.019,0.017,0.023,0.021,0.026,0.025,0.016,0.02,0.023,0.018,0.023,0.019,0.019,0.017,0.02,0.018,0.018,0.023,0.017,0.02
1980-1989,0.026,0.022,0.019,0.022,0.02,0.015,0.019,0.02,0.024,0.017,0.023,0.02,0.02,0.02,0.021,0.019,0.017,0.013,0.019,0.02,0.013,0.021,0.019,0.02,0.02,0.024,0.019,0.022,0.026,0.019,0.017,0.017,0.021,0.02,0.023,0.019,0.021,0.023,0.018,0.015,0.02,0.02,0.022,0.021,0.019,0.016,0.021,0.023,0.02,0.025
1990-1999,0.022,0.02,0.017,0.016,0.022,0.019,0.02,0.019,0.03,0.02,0.025,0.02,0.018,0.02,0.022,0.02,0.012,0.01,0.023,0.02,0.01,0.023,0.023,0.019,0.02,0.023,0.015,0.021,0.03,0.016,0.019,0.019,0.027,0.021,0.019,0.019,0.022,0.024,0.018,0.011,0.023,0.018,0.021,0.022,0.02,0.016,0.021,0.021,0.019,0.026
2000-2009,0.014,0.024,0.015,0.019,0.023,0.013,0.023,0.016,0.03,0.022,0.025,0.018,0.021,0.016,0.022,0.02,0.012,0.008,0.021,0.022,0.012,0.022,0.018,0.022,0.019,0.025,0.013,0.024,0.031,0.015,0.02,0.018,0.028,0.019,0.015,0.016,0.035,0.022,0.015,0.009,0.022,0.02,0.026,0.027,0.022,0.015,0.02,0.026,0.019,0.022
2010-2019,0.016,0.027,0.017,0.018,0.018,0.012,0.02,0.019,0.029,0.02,0.022,0.018,0.026,0.013,0.023,0.019,0.016,0.009,0.024,0.024,0.009,0.023,0.018,0.024,0.018,0.028,0.013,0.029,0.023,0.016,0.023,0.018,0.025,0.019,0.015,0.018,0.034,0.021,0.012,0.008,0.024,0.022,0.023,0.027,0.02,0.016,0.022,0.027,0.02,0.019
2020-2029,0.017,0.039,0.006,0.039,0.017,0.028,0.0,0.028,0.022,0.039,0.017,0.028,0.022,0.0,0.033,0.017,0.0,0.006,0.006,0.028,0.006,0.017,0.022,0.039,0.033,0.006,0.028,0.006,0.055,0.006,0.011,0.0,0.017,0.011,0.0,0.022,0.044,0.017,0.044,0.017,0.072,0.022,0.017,0.006,0.022,0.011,0.017,0.033,0.0,0.017
Total,0.019,0.021,0.019,0.022,0.019,0.023,0.016,0.02,0.02,0.023,0.018,0.02,0.019,0.018,0.019,0.021,0.018,0.027,0.017,0.022,0.023,0.02,0.019,0.021,0.019,0.018,0.022,0.017,0.023,0.02,0.018,0.018,0.018,0.017,0.018,0.021,0.021,0.017,0.023,0.027,0.025,0.02,0.018,0.018,0.018,0.02,0.019,0.02,0.019,0.021
