,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950-1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-1969,0.028,0.026,0.025,0.015,0.026,0.023,0.014,0.02,0.02,0.021,0.029,0.017,0.012,0.026,0.013,0.012,0.015,0.015,0.021,0.03,0.027,0.021,0.014,0.015,0.013,0.02,0.019,0.013,0.015,0.018,0.017,0.02,0.019,0.015,0.021,0.018,0.029,0.035,0.016,0.028,0.017,0.019,0.021,0.019,0.023,0.017,0.016,0.018,0.02,0.024
1970-1979,0.026,0.02,0.022,0.019,0.021,0.022,0.021,0.017,0.019,0.02,0.018,0.018,0.02,0.026,0.021,0.023,0.018,0.02,0.021,0.017,0.025,0.016,0.019,0.019,0.025,0.02,0.02,0.019,0.016,0.021,0.014,0.023,0.021,0.015,0.019,0.019,0.021,0.021,0.019,0.019,0.02,0.022,0.021,0.02,0.018,0.017,0.022,0.016,0.025,0.021
1980-1989,0.021,0.018,0.02,0.02,0.024,0.018,0.02,0.016,0.022,0.02,0.016,0.022,0.021,0.017,0.027,0.025,0.02,0.023,0.018,0.02,0.025,0.015,0.017,0.023,0.021,0.021,0.017,0.019,0.018,0.022,0.015,0.02,0.02,0.014,0.022,0.018,0.022,0.018,0.023,0.019,0.019,0.023,0.02,0.022,0.016,0.016,0.022,0.017,0.023,0.02
1990-1999,0.015,0.02,0.017,0.016,0.019,0.02,0.021,0.014,0.02,0.019,0.014,0.025,0.022,0.019,0.022,0.022,0.027,0.022,0.024,0.019,0.024,0.013,0.018,0.025,0.025,0.022,0.015,0.024,0.019,0.026,0.02,0.02,0.021,0.013,0.025,0.015,0.018,0.021,0.022,0.017,0.02,0.023,0.019,0.023,0.011,0.016,0.025,0.019,0.023,0.021
2000-2009,0.016,0.019,0.016,0.016,0.021,0.02,0.018,0.016,0.022,0.02,0.013,0.023,0.022,0.012,0.024,0.026,0.028,0.021,0.022,0.02,0.015,0.011,0.019,0.025,0.031,0.02,0.015,0.018,0.023,0.021,0.039,0.025,0.02,0.01,0.027,0.012,0.019,0.015,0.025,0.015,0.022,0.024,0.017,0.019,0.009,0.019,0.023,0.021,0.022,0.022
2010-2019,0.018,0.02,0.015,0.015,0.02,0.021,0.019,0.012,0.02,0.023,0.011,0.026,0.021,0.01,0.027,0.02,0.031,0.024,0.027,0.022,0.012,0.011,0.018,0.027,0.028,0.02,0.015,0.015,0.029,0.019,0.049,0.021,0.019,0.007,0.029,0.011,0.018,0.014,0.022,0.013,0.021,0.025,0.016,0.021,0.007,0.018,0.02,0.022,0.025,0.025
2020-2029,0.041,0.005,0.015,0.021,0.005,0.01,0.01,0.01,0.026,0.01,0.0,0.026,0.015,0.0,0.062,0.01,0.01,0.031,0.015,0.041,0.01,0.005,0.015,0.036,0.057,0.036,0.0,0.005,0.01,0.021,0.139,0.026,0.021,0.015,0.015,0.005,0.0,0.005,0.015,0.021,0.01,0.031,0.01,0.021,0.015,0.005,0.046,0.021,0.01,0.005
Total,0.024,0.018,0.019,0.017,0.02,0.019,0.017,0.015,0.021,0.019,0.015,0.022,0.019,0.016,0.028,0.02,0.021,0.022,0.021,0.024,0.02,0.013,0.017,0.024,0.029,0.023,0.014,0.016,0.019,0.021,0.042,0.022,0.02,0.013,0.023,0.014,0.018,0.019,0.02,0.019,0.019,0.024,0.018,0.021,0.014,0.016,0.025,0.019,0.021,0.02
