,0,1,2,3,4
1920-1929,0.006,0.678,0.015,0.294,0.007
1930-1939,0.004,0.561,0.019,0.409,0.007
1940-1949,0.022,0.517,0.046,0.391,0.023
1950-1959,0.019,0.456,0.066,0.419,0.04
1960-1969,0.093,0.322,0.147,0.276,0.162
1970-1979,0.19,0.155,0.263,0.123,0.269
1980-1989,0.271,0.086,0.296,0.087,0.26
1990-1999,0.357,0.039,0.344,0.053,0.207
2000-2009,0.48,0.026,0.294,0.029,0.171
2010-2019,0.519,0.015,0.261,0.038,0.167
2020-2029,0.543,0.024,0.228,0.024,0.181
