,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1960-1969,116,84,67,15,2,0,52,33,46,97,2,2,2,3,0,91,36,1,23,1,22,31,12,1,30,31,30,0,0,3,17,1,0,16,0,14,0,10,59,30,12,8,0,0,12,5,0,3,0,0
1970-1979,181,219,155,5,4,2,120,93,104,150,2,1,10,18,2,77,91,8,77,7,70,73,76,11,25,26,52,1,4,6,53,1,0,46,2,41,1,13,18,17,5,36,3,0,3,17,0,6,1,0
1980-1989,267,210,203,39,38,4,165,162,202,127,25,10,23,34,9,71,87,21,136,35,107,95,72,43,52,44,56,18,2,8,60,4,17,64,0,45,7,13,12,14,22,30,5,11,14,5,2,3,3,2
1990-1999,152,79,108,90,97,36,96,72,66,49,85,73,61,92,36,43,56,55,39,68,26,24,39,56,43,34,37,33,15,36,25,22,33,19,11,23,16,30,6,24,38,4,9,4,15,3,8,4,0,1
2000-2009,6,0,5,168,190,97,23,44,11,3,103,124,110,97,88,12,18,86,1,69,1,0,18,49,19,34,3,72,37,62,1,44,40,1,36,5,44,18,2,2,4,0,16,21,1,0,3,0,0,1
2010-2019,13,0,2,194,178,337,3,51,4,0,148,150,148,91,169,12,18,110,0,56,0,0,2,43,16,15,11,62,123,61,3,85,59,3,81,2,39,17,2,10,10,0,35,14,2,0,15,8,0,0
2020-2029,0,0,0,2,1,9,0,2,0,0,4,4,7,3,9,0,0,1,0,4,0,0,0,1,0,0,0,1,0,4,0,1,1,0,9,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
Total,737,593,540,514,510,485,459,458,433,427,370,365,361,339,313,308,306,282,276,240,226,223,220,204,193,191,189,187,181,180,159,158,150,149,139,130,108,101,99,98,92,79,69,51,47,30,28,24,4,4
