,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0
1930-1939,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1940-1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950-1959,0.0,0.0,0.111,0.111,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0
1960-1969,0.0,0.012,0.095,0.032,0.0,0.029,0.003,0.0,0.035,0.012,0.089,0.0,0.029,0.017,0.0,0.001,0.0,0.014,0.066,0.0,0.0,0.015,0.0,0.002,0.003,0.045,0.029,0.008,0.001,0.012,0.114,0.002,0.005,0.023,0.001,0.058,0.051,0.001,0.0,0.082,0.002,0.003,0.016,0.002,0.03,0.022,0.03,0.0,0.0,0.01
1970-1979,0.001,0.003,0.078,0.048,0.002,0.013,0.003,0.001,0.047,0.002,0.04,0.001,0.027,0.027,0.0,0.006,0.002,0.021,0.08,0.001,0.001,0.003,0.0,0.001,0.009,0.054,0.009,0.019,0.004,0.039,0.094,0.001,0.009,0.04,0.004,0.009,0.062,0.001,0.001,0.113,0.005,0.003,0.024,0.002,0.013,0.036,0.038,0.0,0.0,0.007
1980-1989,0.0,0.008,0.047,0.06,0.001,0.019,0.001,0.003,0.032,0.005,0.026,0.001,0.021,0.022,0.004,0.016,0.002,0.017,0.075,0.001,0.003,0.014,0.006,0.004,0.013,0.075,0.005,0.011,0.008,0.027,0.099,0.009,0.002,0.05,0.013,0.004,0.061,0.001,0.007,0.078,0.009,0.003,0.024,0.014,0.016,0.04,0.035,0.001,0.001,0.005
1990-1999,0.005,0.018,0.023,0.034,0.007,0.021,0.002,0.017,0.027,0.007,0.021,0.017,0.018,0.012,0.002,0.027,0.004,0.011,0.052,0.0,0.008,0.043,0.016,0.035,0.044,0.032,0.011,0.002,0.026,0.019,0.073,0.041,0.001,0.019,0.033,0.003,0.046,0.011,0.016,0.038,0.029,0.017,0.009,0.046,0.016,0.012,0.011,0.004,0.0,0.014
2000-2009,0.02,0.002,0.002,0.025,0.021,0.011,0.0,0.049,0.01,0.001,0.007,0.054,0.002,0.001,0.012,0.027,0.009,0.003,0.003,0.0,0.025,0.094,0.022,0.069,0.054,0.006,0.001,0.0,0.048,0.01,0.003,0.058,0.0,0.001,0.039,0.001,0.013,0.025,0.04,0.0,0.061,0.035,0.001,0.106,0.019,0.001,0.0,0.002,0.001,0.01
2010-2019,0.034,0.004,0.0,0.021,0.051,0.007,0.003,0.07,0.007,0.001,0.005,0.14,0.005,0.001,0.006,0.018,0.015,0.001,0.001,0.0,0.016,0.081,0.025,0.062,0.038,0.002,0.004,0.0,0.046,0.001,0.005,0.062,0.0,0.0,0.023,0.001,0.001,0.035,0.026,0.0,0.062,0.025,0.001,0.074,0.006,0.0,0.0,0.006,0.0,0.007
2020-2029,0.134,0.015,0.0,0.03,0.0,0.0,0.0,0.134,0.0,0.0,0.0,0.134,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.03,0.015,0.06,0.045,0.0,0.015,0.0,0.015,0.0,0.0,0.06,0.0,0.0,0.06,0.0,0.0,0.015,0.015,0.0,0.104,0.06,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.018,0.006,0.032,0.033,0.007,0.086,0.001,0.025,0.014,0.002,0.037,0.032,0.009,0.007,0.003,0.01,0.004,0.006,0.025,0.0,0.015,0.035,0.008,0.112,0.029,0.019,0.007,0.013,0.013,0.02,0.054,0.031,0.002,0.012,0.016,0.007,0.021,0.008,0.009,0.038,0.025,0.013,0.007,0.024,0.076,0.01,0.01,0.001,0.0,0.005
