,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.111,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930-1939,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940-1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950-1959,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.111,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-1969,0.114,0.082,0.066,0.015,0.002,0.0,0.051,0.032,0.045,0.095,0.002,0.002,0.002,0.003,0.0,0.089,0.035,0.001,0.023,0.001,0.022,0.03,0.012,0.001,0.029,0.03,0.029,0.0,0.0,0.003,0.017,0.001,0.0,0.016,0.0,0.014,0.0,0.01,0.058,0.029,0.012,0.008,0.0,0.0,0.012,0.005,0.0,0.003,0.0,0.0
1970-1979,0.094,0.113,0.08,0.003,0.002,0.001,0.062,0.048,0.054,0.078,0.001,0.001,0.005,0.009,0.001,0.04,0.047,0.004,0.04,0.004,0.036,0.038,0.039,0.006,0.013,0.013,0.027,0.001,0.002,0.003,0.027,0.001,0.0,0.024,0.001,0.021,0.001,0.007,0.009,0.009,0.003,0.019,0.002,0.0,0.002,0.009,0.0,0.003,0.001,0.0
1980-1989,0.099,0.078,0.075,0.014,0.014,0.001,0.061,0.06,0.075,0.047,0.009,0.004,0.009,0.013,0.003,0.026,0.032,0.008,0.05,0.013,0.04,0.035,0.027,0.016,0.019,0.016,0.021,0.007,0.001,0.003,0.022,0.001,0.006,0.024,0.0,0.017,0.003,0.005,0.004,0.005,0.008,0.011,0.002,0.004,0.005,0.002,0.001,0.001,0.001,0.001
1990-1999,0.073,0.038,0.052,0.043,0.046,0.017,0.046,0.034,0.032,0.023,0.041,0.035,0.029,0.044,0.017,0.021,0.027,0.026,0.019,0.033,0.012,0.011,0.019,0.027,0.021,0.016,0.018,0.016,0.007,0.017,0.012,0.011,0.016,0.009,0.005,0.011,0.008,0.014,0.003,0.011,0.018,0.002,0.004,0.002,0.007,0.001,0.004,0.002,0.0,0.0
2000-2009,0.003,0.0,0.003,0.094,0.106,0.054,0.013,0.025,0.006,0.002,0.058,0.069,0.061,0.054,0.049,0.007,0.01,0.048,0.001,0.039,0.001,0.0,0.01,0.027,0.011,0.019,0.002,0.04,0.021,0.035,0.001,0.025,0.022,0.001,0.02,0.003,0.025,0.01,0.001,0.001,0.002,0.0,0.009,0.012,0.001,0.0,0.002,0.0,0.0,0.001
2010-2019,0.005,0.0,0.001,0.081,0.074,0.14,0.001,0.021,0.002,0.0,0.062,0.062,0.062,0.038,0.07,0.005,0.007,0.046,0.0,0.023,0.0,0.0,0.001,0.018,0.007,0.006,0.005,0.026,0.051,0.025,0.001,0.035,0.025,0.001,0.034,0.001,0.016,0.007,0.001,0.004,0.004,0.0,0.015,0.006,0.001,0.0,0.006,0.003,0.0,0.0
2020-2029,0.0,0.0,0.0,0.03,0.015,0.134,0.0,0.03,0.0,0.0,0.06,0.06,0.104,0.045,0.134,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.015,0.015,0.0,0.134,0.0,0.0,0.0,0.0,0.015,0.015,0.0,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.061,0.049,0.045,0.043,0.042,0.04,0.038,0.038,0.036,0.035,0.031,0.03,0.03,0.028,0.026,0.026,0.025,0.023,0.023,0.02,0.019,0.019,0.018,0.017,0.016,0.016,0.016,0.016,0.015,0.015,0.013,0.013,0.012,0.012,0.012,0.011,0.009,0.008,0.008,0.008,0.008,0.007,0.006,0.004,0.004,0.002,0.002,0.002,0.0,0.0
