,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,61,70,0,0,26,0,0,0,0,18,0,0,0,1,0,1,0,26,0,0,1,11,0,0,0,0,0,0,3,0,12,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1930-1939,0,23,17,0,0,14,0,0,0,0,7,1,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0,0,0,3,0,4,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1940-1949,0,119,64,0,0,26,0,0,0,0,33,1,0,0,2,0,1,0,18,0,0,0,15,0,0,0,3,0,0,9,0,12,8,0,4,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0
1950-1959,1,181,144,0,0,92,0,0,0,0,80,0,1,0,0,0,1,0,44,1,0,0,53,0,0,0,3,0,1,41,0,37,36,0,7,2,8,0,0,0,1,0,0,0,1,0,0,3,1,3
1960-1969,0,154,112,0,0,85,1,1,0,0,67,1,1,0,0,0,0,0,52,0,0,0,47,0,0,1,7,0,0,39,0,37,29,0,9,1,8,0,0,0,0,1,0,0,4,1,1,2,0,0
1970-1979,0,76,59,0,0,50,0,0,0,0,43,0,0,0,1,0,0,0,34,0,0,0,20,0,1,0,3,0,0,13,0,15,21,0,3,1,3,0,0,1,0,0,0,0,0,0,2,1,0,0
1980-1989,0,34,35,0,0,21,0,0,0,0,17,0,0,0,0,0,0,0,21,0,0,0,15,0,0,0,1,0,0,16,0,11,15,0,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
1990-1999,0,18,13,0,0,20,2,0,0,0,12,1,0,0,1,0,0,0,6,0,0,1,7,0,0,0,1,0,0,4,0,5,7,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
2000-2009,0,7,9,0,0,13,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,4,0,4,1,0,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0
2010-2019,0,3,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Total,1,676,525,0,0,349,3,1,1,0,285,4,2,0,5,0,3,0,214,1,0,2,176,0,2,1,18,0,1,132,0,138,126,1,34,5,24,0,0,3,1,2,0,0,9,4,3,11,2,3
