,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950-1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-1969,0.0,0.154,0.115,0.0,0.0,0.231,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.038,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-1979,0.0,0.268,0.191,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.0,0.0,0.109,0.0,0.0,0.0,0.005,0.0,0.0,0.073,0.0,0.027,0.059,0.0,0.018,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-1989,0.0,0.221,0.195,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.097,0.0,0.006,0.006,0.006,0.006,0.0,0.0,0.065,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.019,0.058,0.0,0.006,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.019,0.006,0.0,0.0,0.0,0.0
1990-1999,0.0,0.146,0.202,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.045,0.045,0.0,0.0,0.011,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0
2000-2009,0.0,0.195,0.098,0.0,0.0,0.134,0.0,0.0,0.012,0.0,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.024,0.122,0.0,0.012,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012
2010-2019,0.0,0.156,0.125,0.0,0.0,0.219,0.0,0.0,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.031,0.062,0.0,0.0,0.0,0.094,0.0,0.0,0.031,0.031,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0
2020-2029,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.0,0.306,0.132,0.0,0.0,0.149,0.0,0.0,0.002,0.0,0.079,0.0,0.001,0.001,0.001,0.001,0.0,0.0,0.051,0.0,0.0,0.0,0.097,0.0,0.0,0.0,0.001,0.0,0.0,0.036,0.0,0.032,0.055,0.0,0.011,0.002,0.016,0.0,0.002,0.008,0.005,0.0,0.0,0.004,0.004,0.001,0.0,0.0,0.002,0.002
