,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,27,25,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,5,0,5,10,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
1930-1939,1,63,51,0,0,23,1,0,0,0,13,0,0,0,0,0,0,0,21,0,0,0,10,0,0,1,1,0,0,11,0,10,9,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1940-1949,0,67,61,1,0,18,0,0,0,0,22,0,0,0,0,1,1,0,23,0,0,0,16,0,0,0,1,0,0,13,0,14,10,0,1,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0
1950-1959,0,72,46,0,0,30,0,0,0,0,34,0,1,0,1,0,0,0,15,0,0,0,14,0,0,0,1,0,1,18,0,17,21,0,6,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0
1960-1969,1,88,67,1,0,64,0,0,0,0,51,0,0,0,0,0,1,0,40,0,0,0,35,0,1,1,8,0,0,16,0,19,16,1,5,1,3,0,0,0,1,0,0,0,1,0,0,2,0,1
1970-1979,0,69,49,0,0,43,0,0,1,0,39,0,0,0,0,0,0,0,23,1,0,0,21,0,0,0,2,0,0,11,0,12,12,1,5,0,1,0,0,1,0,0,0,0,3,0,0,1,1,0
1980-1989,0,47,29,0,0,34,0,0,0,0,26,0,1,0,0,0,0,0,8,1,0,0,12,0,0,0,0,0,0,9,0,7,11,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0
1990-1999,0,17,13,0,0,11,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,1,7,0,0,0,0,0,0,6,0,4,8,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0
2000-2009,0,10,7,0,0,9,1,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2010-2019,0,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,2,463,351,2,0,238,2,0,1,0,210,0,2,0,1,1,2,0,148,2,0,1,127,0,1,2,13,0,1,93,0,90,99,2,23,2,13,1,0,1,1,0,0,1,13,3,1,7,3,2
