,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960-1969,0,4,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970-1979,0,59,42,0,0,22,0,0,0,0,15,0,0,0,0,0,0,0,16,0,0,0,24,0,0,0,1,0,0,16,0,6,13,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1980-1989,0,34,30,0,0,21,0,0,0,0,15,0,1,1,1,1,0,0,10,0,0,0,14,0,0,0,0,0,0,7,0,3,9,0,1,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0
1990-1999,0,13,18,0,0,20,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,6,0,4,4,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2000-2009,0,16,8,0,0,11,0,0,1,0,12,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,3,0,2,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2010-2019,0,5,4,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,2,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0
2020-2029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,0,132,105,0,0,87,0,0,1,0,56,0,1,1,1,1,0,0,36,0,0,0,64,0,0,0,1,0,0,33,0,18,39,0,7,1,5,0,1,4,2,0,0,1,4,1,0,0,1,1
