,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,248,174,1,0,107,3,1,0,0,72,0,0,0,1,0,0,1,76,1,0,0,58,0,0,0,5,0,0,59,0,49,27,0,17,0,5,0,0,0,0,0,1,0,3,0,0,3,1,0
1930-1939,0,245,171,0,0,112,0,1,1,0,107,0,0,0,0,0,0,0,88,1,0,0,72,0,1,1,5,0,0,48,0,56,47,3,7,1,11,0,0,2,0,1,0,0,7,3,2,3,0,0
1940-1949,1,233,159,1,0,91,0,0,0,0,64,0,3,0,1,1,0,0,65,0,0,0,52,0,1,1,4,0,0,36,0,39,34,0,10,0,6,0,1,2,1,1,1,0,7,3,0,0,2,1
1950-1959,0,138,85,0,0,87,2,1,1,0,83,0,0,0,0,0,0,0,42,0,0,0,39,0,2,0,4,0,0,32,1,40,34,0,11,2,4,1,0,0,1,0,1,1,7,1,0,0,0,0
1960-1969,0,162,121,0,0,139,0,0,0,0,94,0,3,0,0,0,1,1,59,0,0,0,65,2,1,1,3,0,0,59,0,41,51,1,11,0,10,1,0,3,2,0,0,0,8,2,0,5,2,3
1970-1979,0,79,72,0,0,64,1,0,2,0,49,0,1,0,0,0,1,1,42,0,0,0,27,0,1,0,0,0,0,17,0,18,26,0,4,0,1,0,3,3,0,0,2,1,2,0,0,2,2,1
1980-1989,1,43,30,0,0,26,0,0,0,0,20,0,0,0,0,0,0,0,17,0,0,0,15,0,0,0,2,0,0,16,0,16,24,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-1999,0,25,27,0,0,29,0,0,0,0,18,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,2,0,0,13,0,10,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2000-2009,0,38,18,0,0,23,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,10,0,1,1,1,0,0,8,0,9,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010-2019,0,9,9,0,0,6,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,2,0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,2,1220,866,2,0,684,6,3,4,0,523,0,8,0,2,1,2,3,401,2,0,0,354,2,7,4,28,0,0,291,1,282,255,4,62,3,40,2,4,10,4,2,6,2,36,10,2,13,7,5
