,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.001,0.285,0.193,0.001,0.0,0.114,0.001,0.0,0.001,0.0,0.082,0.0,0.001,0.0,0.001,0.0,0.001,0.001,0.093,0.0,0.0,0.001,0.059,0.001,0.001,0.001,0.003,0.0,0.0,0.048,0.0,0.046,0.036,0.0,0.011,0.0,0.006,0.001,0.0,0.001,0.001,0.0,0.001,0.0,0.005,0.001,0.0,0.002,0.001,0.0
1930-1939,0.0,0.266,0.187,0.0,0.0,0.111,0.0,0.0,0.001,0.0,0.093,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.093,0.0,0.0,0.0,0.071,0.0,0.001,0.001,0.004,0.0,0.0,0.042,0.0,0.049,0.041,0.001,0.008,0.001,0.01,0.0,0.0,0.002,0.0,0.001,0.001,0.0,0.006,0.001,0.001,0.003,0.0,0.0
1940-1949,0.001,0.299,0.214,0.001,0.0,0.094,0.0,0.0,0.0,0.0,0.079,0.0,0.002,0.0,0.001,0.001,0.001,0.0,0.073,0.0,0.0,0.001,0.07,0.0,0.001,0.0,0.004,0.0,0.0,0.042,0.0,0.053,0.031,0.0,0.009,0.001,0.005,0.0,0.001,0.002,0.001,0.0,0.0,0.0,0.006,0.003,0.0,0.002,0.001,0.0
1950-1959,0.0,0.242,0.187,0.0,0.0,0.116,0.001,0.0,0.001,0.001,0.107,0.0,0.001,0.0,0.0,0.0,0.0,0.002,0.065,0.002,0.0,0.0,0.065,0.0,0.001,0.0,0.005,0.0,0.001,0.056,0.0,0.056,0.051,0.0,0.012,0.002,0.008,0.001,0.0,0.001,0.001,0.0,0.001,0.0,0.005,0.0,0.001,0.004,0.001,0.002
1960-1969,0.001,0.21,0.151,0.0,0.0,0.139,0.001,0.0,0.001,0.0,0.112,0.0,0.002,0.0,0.001,0.0,0.001,0.001,0.078,0.0,0.0,0.0,0.083,0.001,0.001,0.001,0.007,0.0,0.0,0.062,0.0,0.058,0.05,0.001,0.012,0.002,0.008,0.001,0.0,0.002,0.001,0.001,0.001,0.0,0.005,0.001,0.0,0.004,0.001,0.002
1970-1979,0.0,0.218,0.181,0.0,0.0,0.136,0.001,0.0,0.001,0.0,0.103,0.0,0.001,0.0,0.001,0.0,0.002,0.0,0.079,0.0,0.0,0.0,0.076,0.0,0.001,0.0,0.006,0.0,0.0,0.049,0.0,0.044,0.058,0.0,0.012,0.001,0.007,0.0,0.002,0.004,0.0,0.0,0.002,0.001,0.005,0.001,0.001,0.002,0.002,0.001
1980-1989,0.001,0.212,0.173,0.0,0.0,0.134,0.002,0.0,0.001,0.0,0.101,0.0,0.002,0.001,0.001,0.001,0.0,0.001,0.081,0.001,0.0,0.0,0.081,0.0,0.001,0.0,0.004,0.0,0.001,0.06,0.0,0.049,0.059,0.0,0.01,0.001,0.006,0.0,0.001,0.004,0.0,0.0,0.0,0.001,0.006,0.002,0.001,0.003,0.001,0.001
1990-1999,0.001,0.16,0.168,0.0,0.0,0.188,0.004,0.0,0.002,0.0,0.103,0.002,0.0,0.0,0.001,0.0,0.001,0.002,0.046,0.001,0.0,0.002,0.071,0.0,0.0,0.0,0.008,0.0,0.0,0.065,0.0,0.06,0.065,0.002,0.014,0.001,0.01,0.001,0.001,0.0,0.0,0.0,0.002,0.001,0.005,0.004,0.001,0.002,0.001,0.001
2000-2009,0.0,0.208,0.132,0.002,0.0,0.158,0.002,0.0,0.003,0.002,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.085,0.0,0.003,0.002,0.003,0.0,0.0,0.063,0.0,0.046,0.063,0.0,0.011,0.002,0.005,0.002,0.0,0.007,0.0,0.0,0.0,0.0,0.007,0.002,0.0,0.005,0.002,0.002
2010-2019,0.0,0.213,0.157,0.0,0.0,0.142,0.004,0.0,0.0,0.0,0.13,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.051,0.008,0.0,0.0,0.067,0.0,0.0,0.0,0.012,0.0,0.0,0.083,0.0,0.039,0.024,0.004,0.008,0.0,0.02,0.0,0.0,0.012,0.004,0.0,0.0,0.004,0.004,0.0,0.008,0.0,0.0,0.0
2020-2029,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.001,0.247,0.182,0.0,0.0,0.123,0.001,0.0,0.001,0.0,0.097,0.0,0.001,0.0,0.001,0.0,0.001,0.001,0.079,0.001,0.0,0.0,0.071,0.0,0.001,0.0,0.005,0.0,0.0,0.052,0.0,0.051,0.046,0.001,0.011,0.001,0.008,0.0,0.0,0.002,0.001,0.0,0.001,0.0,0.005,0.001,0.001,0.003,0.001,0.001
