,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,2,1072,728,4,0,430,5,1,3,0,310,1,4,1,4,0,4,3,349,1,0,2,222,2,2,3,13,0,1,179,0,175,136,1,40,1,24,2,0,3,2,1,2,0,19,2,1,8,3,1
1930-1939,1,911,641,0,0,380,1,1,2,1,319,1,3,0,0,0,1,1,318,1,1,1,243,0,4,3,15,0,0,145,0,167,142,4,29,2,34,1,0,6,0,4,3,0,20,5,2,9,1,1
1940-1949,3,1016,725,2,0,320,0,0,0,1,267,1,8,1,4,2,3,0,248,0,0,2,238,1,3,1,15,0,0,142,0,180,106,0,30,3,17,0,3,7,2,1,1,0,19,10,0,7,4,1
1950-1959,1,780,603,0,0,376,3,1,2,2,346,1,2,0,1,1,1,5,210,7,0,0,209,0,2,0,16,0,2,182,1,182,166,1,40,6,26,2,1,2,2,1,4,1,17,1,2,12,2,6
1960-1969,2,821,592,1,0,544,3,1,3,1,440,1,7,0,2,0,3,3,307,0,0,1,324,2,2,3,26,0,0,241,0,229,197,4,48,6,31,2,1,8,4,2,2,1,21,4,1,15,3,6
1970-1979,1,507,421,1,0,317,2,0,3,0,239,1,2,0,3,0,4,1,184,1,1,0,176,0,2,0,14,0,0,115,0,103,135,1,27,3,16,0,4,10,1,1,4,2,12,2,3,5,4,2
1980-1989,1,297,242,0,0,188,3,0,1,0,142,0,3,1,1,1,0,1,113,1,0,0,113,0,1,0,5,0,1,84,0,68,82,0,14,1,9,0,1,5,0,0,0,2,8,3,1,4,2,1
1990-1999,1,133,140,0,0,157,3,0,2,0,86,2,0,0,1,0,1,2,38,1,0,2,59,0,0,0,7,0,0,54,0,50,54,2,12,1,8,1,1,0,0,0,2,1,4,3,1,2,1,1
2000-2009,0,128,81,1,0,97,1,0,2,1,74,0,0,0,0,0,0,0,41,0,0,0,52,0,2,1,2,0,0,39,0,28,39,0,7,1,3,1,0,4,0,0,0,0,4,1,0,3,1,1
2010-2019,0,54,40,0,0,36,1,0,0,0,33,1,1,0,0,0,0,0,13,2,0,0,17,0,0,0,3,0,0,21,0,10,6,1,2,0,5,0,0,3,1,0,0,1,1,0,2,0,0,0
2020-2029,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Total,12,5721,4213,9,0,2845,22,4,18,6,2256,9,30,3,16,4,17,16,1822,14,2,8,1653,5,18,11,116,0,4,1202,1,1193,1063,14,249,24,174,9,11,48,12,11,18,8,125,31,13,65,21,20
