,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,653,1072,730,7,6,430,10,5,152,2,311,2,13,3,10,2,7,3,349,1,2,7,222,3,3,9,33,0,2,180,1,175,136,4,51,4,25,4,1,7,5,3,7,3,19,5,1,10,3,3
1930-1939,1049,911,644,2,0,381,6,5,432,2,319,6,6,2,9,7,3,5,320,1,5,4,244,1,5,4,52,2,1,146,0,168,143,5,55,4,41,4,2,10,16,4,7,0,24,5,6,9,2,1
1940-1949,1259,1017,732,28,23,320,13,24,522,25,269,18,22,15,46,19,18,18,252,14,20,18,239,15,17,14,156,7,11,143,14,183,111,15,128,17,27,13,14,15,58,10,12,3,24,13,3,13,7,5
1950-1959,1115,780,611,18,21,376,23,20,404,30,348,22,12,12,51,21,16,29,211,24,20,13,211,10,21,9,168,9,18,185,13,183,169,10,167,8,36,13,14,5,74,6,24,1,22,5,4,13,4,6
1960-1969,1037,821,610,168,180,544,143,148,392,151,445,131,164,178,145,122,110,126,316,95,121,114,325,101,87,121,347,72,70,244,78,233,207,68,204,79,76,53,48,54,131,43,49,18,31,16,4,26,9,8
1970-1979,640,507,433,395,446,317,374,386,229,375,242,311,371,380,350,313,308,289,189,262,273,244,178,242,219,255,290,198,197,125,174,108,155,164,157,171,103,112,113,139,119,74,88,63,24,20,17,11,19,8
1980-1989,386,297,247,476,472,188,399,441,215,454,147,341,338,367,345,372,359,355,128,296,331,303,115,255,246,262,151,223,194,86,214,71,99,195,84,169,116,123,112,116,60,83,75,64,14,21,17,9,10,4
1990-1999,258,135,145,619,634,159,554,491,82,434,91,400,388,369,369,377,421,394,40,367,358,349,59,306,282,246,75,257,253,59,248,52,66,186,47,157,134,138,117,102,40,94,70,66,10,14,25,7,16,2
2000-2009,158,128,84,814,708,98,643,562,51,510,76,451,454,423,397,442,415,424,48,385,327,388,52,385,301,295,37,316,284,44,267,28,52,243,14,125,118,157,137,117,18,90,60,70,11,13,14,5,11,6
2010-2019,226,54,45,703,455,36,529,441,46,409,35,381,300,315,332,358,344,338,17,315,273,280,17,277,249,213,31,199,215,32,220,11,18,156,12,109,97,141,113,88,5,83,63,51,5,10,19,2,6,0
2020-2029,3,2,0,17,3,0,9,3,0,3,0,8,3,6,4,4,3,5,1,6,3,7,0,6,6,1,0,2,0,0,4,1,0,3,0,4,3,2,3,0,0,1,1,0,0,0,0,0,0,0
Total,6784,5724,4281,3247,2948,2849,2703,2526,2525,2395,2283,2071,2071,2070,2058,2037,2004,1986,1871,1766,1733,1727,1662,1601,1436,1429,1340,1285,1245,1244,1233,1213,1156,1049,919,847,776,760,674,653,526,491,456,339,184,122,110,105,87,43
