,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.0,0.0,0.006,0.0,0.019,0.013,0.0,0.0,0.058,0.103,0.0,0.013,0.013,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.019,0.006,0.0,0.194,0.0,0.0,0.0,0.006,0.077,0.0,0.0,0.0,0.013,0.0,0.032,0.0,0.0,0.019,0.0,0.0,0.071,0.0,0.0,0.006,0.0,0.0,0.0,0.019
1930-1939,0.003,0.0,0.0,0.0,0.036,0.059,0.0,0.0,0.066,0.066,0.0,0.016,0.003,0.0,0.003,0.01,0.292,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.003,0.141,0.0,0.003,0.0,0.007,0.062,0.0,0.016,0.0,0.023,0.02,0.066,0.0,0.01,0.016,0.0,0.003,0.059,0.0,0.0,0.003,0.0,0.0,0.0,0.007
1940-1949,0.004,0.0,0.002,0.0,0.055,0.085,0.002,0.0,0.036,0.04,0.0,0.002,0.002,0.0,0.002,0.0,0.234,0.002,0.002,0.0,0.0,0.004,0.006,0.002,0.008,0.174,0.002,0.0,0.0,0.017,0.144,0.002,0.004,0.0,0.017,0.013,0.042,0.0,0.002,0.008,0.0,0.0,0.057,0.0,0.0,0.004,0.004,0.004,0.002,0.011
1950-1959,0.0,0.002,0.006,0.0,0.036,0.102,0.002,0.0,0.076,0.032,0.002,0.018,0.014,0.002,0.002,0.006,0.178,0.0,0.004,0.004,0.0,0.002,0.016,0.004,0.008,0.094,0.008,0.0,0.006,0.0,0.14,0.0,0.008,0.004,0.046,0.018,0.042,0.002,0.006,0.01,0.0,0.006,0.052,0.0,0.01,0.016,0.004,0.002,0.0,0.01
1960-1969,0.008,0.004,0.009,0.002,0.04,0.091,0.025,0.01,0.047,0.027,0.024,0.034,0.008,0.004,0.006,0.011,0.112,0.008,0.009,0.007,0.007,0.014,0.012,0.013,0.027,0.05,0.014,0.013,0.012,0.005,0.072,0.007,0.032,0.008,0.038,0.02,0.036,0.005,0.03,0.007,0.003,0.013,0.018,0.001,0.017,0.014,0.01,0.01,0.001,0.007
1970-1979,0.028,0.013,0.024,0.0,0.029,0.054,0.044,0.016,0.021,0.006,0.061,0.026,0.008,0.006,0.004,0.002,0.049,0.012,0.031,0.009,0.01,0.015,0.013,0.026,0.047,0.018,0.031,0.017,0.026,0.021,0.023,0.01,0.023,0.021,0.013,0.011,0.017,0.018,0.031,0.008,0.027,0.02,0.008,0.011,0.028,0.019,0.029,0.006,0.004,0.003
1980-1989,0.027,0.017,0.027,0.001,0.013,0.047,0.054,0.009,0.009,0.005,0.056,0.034,0.005,0.016,0.001,0.001,0.023,0.025,0.048,0.008,0.023,0.013,0.016,0.029,0.041,0.011,0.025,0.013,0.021,0.031,0.014,0.035,0.012,0.032,0.013,0.011,0.013,0.019,0.023,0.008,0.032,0.026,0.003,0.019,0.029,0.018,0.031,0.005,0.003,0.001
1990-1999,0.02,0.027,0.039,0.001,0.007,0.013,0.06,0.013,0.004,0.003,0.039,0.023,0.003,0.006,0.0,0.001,0.016,0.021,0.072,0.008,0.022,0.017,0.022,0.031,0.041,0.008,0.043,0.019,0.026,0.021,0.005,0.031,0.021,0.06,0.007,0.01,0.011,0.032,0.01,0.002,0.039,0.032,0.004,0.037,0.022,0.02,0.022,0.004,0.003,0.001
2000-2009,0.012,0.036,0.017,0.0,0.007,0.011,0.066,0.036,0.005,0.0,0.042,0.022,0.001,0.011,0.001,0.0,0.016,0.02,0.124,0.004,0.045,0.012,0.01,0.023,0.041,0.002,0.041,0.034,0.013,0.031,0.006,0.039,0.01,0.076,0.002,0.01,0.002,0.027,0.007,0.0,0.029,0.014,0.002,0.04,0.01,0.019,0.017,0.002,0.005,0.0
2010-2019,0.017,0.028,0.015,0.0,0.002,0.011,0.031,0.015,0.0,0.0,0.035,0.009,0.0,0.022,0.0,0.0,0.006,0.094,0.15,0.007,0.024,0.018,0.007,0.04,0.029,0.011,0.033,0.013,0.017,0.029,0.007,0.018,0.004,0.064,0.002,0.009,0.004,0.046,0.006,0.002,0.028,0.004,0.0,0.075,0.015,0.02,0.031,0.002,0.002,0.0
2020-2029,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.02,0.021,0.022,0.0,0.022,0.044,0.026,0.018,0.029,0.026,0.024,0.018,0.005,0.006,0.002,0.003,0.112,0.017,0.049,0.004,0.021,0.009,0.021,0.016,0.022,0.064,0.018,0.019,0.011,0.015,0.05,0.013,0.012,0.024,0.016,0.011,0.024,0.014,0.011,0.007,0.014,0.011,0.025,0.035,0.012,0.013,0.014,0.003,0.002,0.005
