,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.351,0.0,0.082,0.001,0.024,0.064,0.003,0.0,0.0,0.049,0.05,0.108,0.0,0.001,0.0,0.011,0.0,0.035,0.0,0.003,0.035,0.0,0.091,0.0,0.0,0.001,0.0,0.003,0.002,0.009,0.002,0.016,0.001,0.0,0.001,0.0,0.008,0.008,0.0,0.0,0.011,0.0,0.0,0.003,0.013,0.008,0.003,0.003,0.0,0.001
1930-1939,0.241,0.0,0.192,0.003,0.056,0.073,0.001,0.0,0.001,0.059,0.053,0.104,0.001,0.0,0.0,0.007,0.001,0.035,0.0,0.003,0.03,0.0,0.057,0.0,0.001,0.0,0.001,0.001,0.003,0.006,0.0,0.016,0.0,0.001,0.001,0.0,0.0,0.004,0.0,0.0,0.009,0.001,0.0,0.008,0.008,0.011,0.013,0.001,0.0,0.0
1940-1949,0.232,0.003,0.18,0.005,0.087,0.09,0.011,0.002,0.005,0.045,0.05,0.045,0.005,0.003,0.001,0.009,0.002,0.027,0.002,0.004,0.031,0.003,0.041,0.001,0.001,0.003,0.0,0.002,0.012,0.013,0.002,0.017,0.001,0.001,0.002,0.0,0.003,0.012,0.001,0.005,0.012,0.0,0.003,0.005,0.005,0.004,0.009,0.004,0.001,0.0
1950-1959,0.167,0.005,0.089,0.004,0.103,0.123,0.014,0.002,0.005,0.074,0.028,0.05,0.005,0.005,0.0,0.022,0.006,0.053,0.002,0.005,0.047,0.003,0.03,0.0,0.002,0.002,0.0,0.007,0.01,0.014,0.005,0.021,0.002,0.002,0.004,0.002,0.014,0.014,0.0,0.006,0.014,0.0,0.001,0.005,0.014,0.009,0.007,0.003,0.002,0.001
1960-1969,0.096,0.018,0.046,0.02,0.065,0.084,0.028,0.009,0.028,0.045,0.035,0.022,0.008,0.01,0.009,0.046,0.013,0.041,0.009,0.012,0.033,0.006,0.022,0.007,0.008,0.013,0.005,0.016,0.012,0.021,0.019,0.02,0.01,0.008,0.026,0.01,0.025,0.02,0.002,0.013,0.008,0.004,0.009,0.009,0.008,0.007,0.004,0.005,0.002,0.001
1970-1979,0.035,0.032,0.028,0.048,0.034,0.026,0.048,0.016,0.049,0.019,0.018,0.007,0.029,0.03,0.011,0.031,0.027,0.016,0.015,0.018,0.018,0.015,0.006,0.014,0.019,0.022,0.012,0.025,0.02,0.022,0.034,0.019,0.027,0.017,0.037,0.02,0.035,0.018,0.014,0.017,0.014,0.01,0.007,0.005,0.008,0.002,0.002,0.005,0.001,0.0
1980-1989,0.027,0.053,0.022,0.062,0.046,0.015,0.051,0.029,0.05,0.013,0.015,0.005,0.034,0.03,0.017,0.029,0.031,0.016,0.025,0.031,0.01,0.02,0.007,0.031,0.017,0.022,0.015,0.018,0.016,0.004,0.032,0.016,0.029,0.013,0.018,0.02,0.015,0.017,0.017,0.016,0.01,0.007,0.011,0.003,0.005,0.002,0.002,0.001,0.004,0.0
1990-1999,0.015,0.094,0.009,0.08,0.013,0.004,0.04,0.045,0.041,0.01,0.007,0.003,0.037,0.04,0.028,0.022,0.037,0.01,0.028,0.029,0.011,0.027,0.003,0.037,0.031,0.023,0.02,0.025,0.023,0.011,0.02,0.013,0.02,0.03,0.015,0.024,0.01,0.011,0.009,0.013,0.005,0.011,0.006,0.004,0.002,0.002,0.0,0.001,0.003,0.0
2000-2009,0.01,0.134,0.003,0.067,0.008,0.003,0.042,0.077,0.031,0.002,0.006,0.004,0.037,0.034,0.037,0.015,0.024,0.007,0.04,0.032,0.005,0.022,0.003,0.037,0.051,0.025,0.042,0.019,0.011,0.01,0.014,0.009,0.02,0.02,0.012,0.011,0.006,0.012,0.022,0.013,0.001,0.008,0.005,0.003,0.0,0.0,0.0,0.001,0.002,0.0
2010-2019,0.006,0.161,0.006,0.068,0.004,0.002,0.034,0.102,0.03,0.002,0.002,0.001,0.032,0.03,0.049,0.009,0.026,0.002,0.044,0.023,0.003,0.056,0.001,0.026,0.045,0.022,0.057,0.013,0.012,0.009,0.01,0.005,0.021,0.017,0.013,0.002,0.007,0.007,0.018,0.009,0.001,0.01,0.002,0.0,0.0,0.001,0.0,0.0,0.001,0.0
2020-2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.1,0.055,0.059,0.04,0.041,0.043,0.03,0.031,0.027,0.028,0.024,0.029,0.021,0.02,0.017,0.021,0.019,0.022,0.018,0.017,0.02,0.016,0.022,0.017,0.02,0.015,0.017,0.014,0.013,0.013,0.016,0.015,0.015,0.012,0.015,0.01,0.013,0.013,0.009,0.01,0.008,0.006,0.005,0.004,0.006,0.004,0.004,0.002,0.002,0.0
