,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.002,0.0,0.003,0.001,0.035,0.024,0.001,0.0,0.049,0.091,0.0,0.011,0.013,0.0,0.003,0.008,0.351,0.0,0.0,0.0,0.0,0.0,0.016,0.001,0.003,0.082,0.0,0.0,0.001,0.003,0.064,0.0,0.009,0.0,0.035,0.008,0.05,0.0,0.008,0.011,0.001,0.0,0.108,0.0,0.001,0.002,0.0,0.003,0.0,0.003
1930-1939,0.0,0.001,0.001,0.0,0.03,0.056,0.003,0.0,0.059,0.057,0.001,0.007,0.008,0.001,0.001,0.011,0.241,0.0,0.0,0.0,0.001,0.0,0.016,0.0,0.001,0.192,0.001,0.001,0.0,0.003,0.073,0.0,0.006,0.0,0.035,0.004,0.053,0.0,0.0,0.009,0.0,0.0,0.104,0.0,0.001,0.003,0.001,0.008,0.0,0.013
1940-1949,0.002,0.0,0.002,0.0,0.031,0.087,0.005,0.001,0.045,0.041,0.005,0.009,0.005,0.0,0.004,0.004,0.232,0.003,0.003,0.003,0.001,0.005,0.017,0.003,0.011,0.18,0.005,0.001,0.001,0.004,0.09,0.001,0.013,0.002,0.027,0.012,0.05,0.002,0.003,0.012,0.003,0.0,0.045,0.001,0.002,0.012,0.002,0.005,0.001,0.009
1950-1959,0.005,0.0,0.007,0.001,0.047,0.103,0.004,0.0,0.074,0.03,0.005,0.022,0.014,0.0,0.003,0.009,0.167,0.003,0.005,0.001,0.002,0.006,0.021,0.002,0.014,0.089,0.005,0.002,0.002,0.005,0.123,0.0,0.014,0.002,0.053,0.014,0.028,0.002,0.014,0.014,0.005,0.002,0.05,0.0,0.004,0.01,0.006,0.005,0.002,0.007
1960-1969,0.019,0.005,0.016,0.001,0.033,0.065,0.02,0.002,0.045,0.022,0.028,0.046,0.008,0.004,0.005,0.007,0.096,0.006,0.018,0.009,0.008,0.013,0.02,0.013,0.028,0.046,0.008,0.008,0.01,0.012,0.084,0.007,0.021,0.009,0.041,0.02,0.035,0.009,0.025,0.008,0.01,0.01,0.022,0.009,0.026,0.012,0.013,0.009,0.002,0.004
1970-1979,0.034,0.012,0.025,0.0,0.018,0.034,0.048,0.014,0.019,0.006,0.049,0.031,0.008,0.01,0.005,0.002,0.035,0.015,0.032,0.007,0.019,0.017,0.019,0.022,0.048,0.028,0.029,0.017,0.027,0.018,0.026,0.014,0.022,0.016,0.016,0.018,0.018,0.015,0.035,0.014,0.03,0.02,0.007,0.011,0.037,0.02,0.027,0.005,0.001,0.002
1980-1989,0.032,0.015,0.018,0.0,0.01,0.046,0.062,0.017,0.013,0.007,0.05,0.029,0.005,0.007,0.001,0.002,0.027,0.02,0.053,0.011,0.017,0.016,0.016,0.022,0.051,0.022,0.034,0.013,0.029,0.031,0.015,0.031,0.004,0.029,0.016,0.017,0.015,0.025,0.015,0.01,0.03,0.02,0.005,0.017,0.018,0.016,0.031,0.003,0.004,0.002
1990-1999,0.02,0.02,0.025,0.0,0.011,0.013,0.08,0.009,0.01,0.003,0.041,0.022,0.002,0.011,0.001,0.002,0.015,0.027,0.094,0.006,0.031,0.013,0.013,0.023,0.04,0.009,0.037,0.03,0.02,0.029,0.004,0.037,0.011,0.045,0.01,0.011,0.007,0.028,0.01,0.005,0.04,0.024,0.003,0.028,0.015,0.023,0.037,0.004,0.003,0.0
2000-2009,0.014,0.042,0.019,0.0,0.005,0.008,0.067,0.022,0.002,0.003,0.031,0.015,0.0,0.008,0.001,0.0,0.01,0.022,0.134,0.005,0.051,0.013,0.009,0.025,0.042,0.003,0.037,0.02,0.02,0.032,0.003,0.037,0.01,0.077,0.007,0.012,0.006,0.04,0.006,0.001,0.034,0.011,0.004,0.037,0.012,0.011,0.024,0.003,0.002,0.0
2010-2019,0.01,0.057,0.013,0.0,0.003,0.004,0.068,0.018,0.002,0.001,0.03,0.009,0.0,0.01,0.0,0.001,0.006,0.056,0.161,0.002,0.045,0.009,0.005,0.022,0.034,0.006,0.032,0.017,0.021,0.023,0.002,0.026,0.009,0.102,0.002,0.007,0.002,0.044,0.007,0.001,0.03,0.002,0.001,0.049,0.013,0.012,0.026,0.0,0.001,0.0
2020-2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0
Total,0.013,0.014,0.012,0.0,0.02,0.04,0.032,0.026,0.029,0.024,0.04,0.018,0.006,0.005,0.002,0.004,0.107,0.014,0.046,0.004,0.016,0.008,0.014,0.012,0.025,0.06,0.017,0.01,0.012,0.014,0.044,0.014,0.011,0.044,0.022,0.011,0.024,0.015,0.011,0.008,0.017,0.008,0.032,0.032,0.012,0.029,0.015,0.004,0.002,0.004
