,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.0,0.0,0.001,0.0,0.029,0.02,0.001,0.0,0.067,0.072,0.0,0.01,0.004,0.0,0.003,0.006,0.37,0.0,0.001,0.0,0.001,0.001,0.008,0.002,0.002,0.133,0.001,0.001,0.0,0.006,0.049,0.0,0.008,0.0,0.028,0.008,0.047,0.0,0.003,0.004,0.0,0.0,0.105,0.0,0.0,0.0,0.001,0.0,0.0,0.006
1930-1939,0.0,0.001,0.0,0.0,0.031,0.039,0.0,0.0,0.069,0.068,0.0,0.007,0.003,0.001,0.001,0.003,0.274,0.0,0.001,0.001,0.0,0.001,0.007,0.0,0.001,0.189,0.0,0.0,0.0,0.002,0.067,0.0,0.007,0.0,0.03,0.01,0.057,0.0,0.002,0.018,0.0,0.001,0.095,0.0,0.0,0.001,0.0,0.003,0.0,0.012
1940-1949,0.012,0.002,0.004,0.0,0.032,0.068,0.011,0.001,0.067,0.039,0.003,0.008,0.002,0.001,0.006,0.006,0.252,0.003,0.003,0.002,0.002,0.004,0.017,0.003,0.014,0.119,0.005,0.0,0.006,0.007,0.094,0.001,0.01,0.0,0.037,0.027,0.055,0.0,0.004,0.006,0.002,0.0,0.042,0.0,0.002,0.006,0.006,0.006,0.001,0.004
1950-1959,0.002,0.003,0.002,0.001,0.042,0.131,0.007,0.001,0.065,0.036,0.003,0.011,0.007,0.0,0.005,0.004,0.179,0.001,0.004,0.002,0.0,0.003,0.027,0.004,0.017,0.105,0.004,0.0,0.004,0.005,0.117,0.001,0.025,0.002,0.044,0.013,0.035,0.003,0.008,0.01,0.003,0.002,0.031,0.003,0.004,0.011,0.004,0.006,0.001,0.005
1960-1969,0.019,0.003,0.013,0.0,0.04,0.088,0.023,0.002,0.039,0.02,0.027,0.023,0.006,0.006,0.004,0.003,0.121,0.01,0.017,0.011,0.006,0.007,0.031,0.013,0.032,0.056,0.015,0.007,0.009,0.015,0.078,0.006,0.026,0.009,0.037,0.022,0.029,0.009,0.02,0.009,0.007,0.004,0.015,0.005,0.012,0.02,0.014,0.009,0.002,0.003
1970-1979,0.03,0.011,0.024,0.001,0.018,0.035,0.049,0.016,0.027,0.011,0.048,0.024,0.002,0.006,0.006,0.002,0.047,0.017,0.039,0.008,0.009,0.018,0.02,0.029,0.046,0.018,0.02,0.013,0.024,0.02,0.023,0.014,0.019,0.019,0.028,0.02,0.027,0.017,0.028,0.011,0.027,0.022,0.007,0.011,0.022,0.023,0.034,0.006,0.003,0.002
1980-1989,0.03,0.012,0.025,0.0,0.011,0.058,0.052,0.014,0.012,0.003,0.053,0.034,0.002,0.01,0.001,0.001,0.028,0.023,0.064,0.005,0.021,0.014,0.018,0.026,0.05,0.018,0.033,0.018,0.03,0.02,0.013,0.029,0.009,0.026,0.013,0.012,0.021,0.018,0.015,0.007,0.03,0.023,0.003,0.021,0.018,0.02,0.026,0.005,0.004,0.001
1990-1999,0.019,0.02,0.023,0.0,0.004,0.013,0.071,0.019,0.002,0.002,0.031,0.028,0.002,0.008,0.0,0.001,0.008,0.033,0.09,0.004,0.031,0.006,0.016,0.028,0.039,0.01,0.038,0.042,0.024,0.024,0.006,0.038,0.013,0.064,0.012,0.005,0.008,0.031,0.007,0.005,0.035,0.027,0.002,0.035,0.016,0.022,0.033,0.003,0.002,0.001
2000-2009,0.008,0.038,0.017,0.0,0.003,0.012,0.069,0.016,0.007,0.001,0.038,0.015,0.001,0.013,0.0,0.001,0.003,0.028,0.133,0.012,0.051,0.019,0.007,0.02,0.033,0.009,0.033,0.025,0.019,0.033,0.003,0.028,0.008,0.078,0.005,0.008,0.006,0.033,0.008,0.001,0.035,0.007,0.001,0.051,0.015,0.017,0.026,0.002,0.002,0.0
2010-2019,0.015,0.053,0.026,0.0,0.001,0.009,0.062,0.019,0.002,0.002,0.015,0.007,0.0,0.011,0.0,0.0,0.008,0.057,0.138,0.005,0.034,0.014,0.015,0.02,0.027,0.011,0.038,0.02,0.017,0.031,0.005,0.027,0.004,0.09,0.001,0.006,0.005,0.036,0.003,0.006,0.032,0.009,0.003,0.062,0.01,0.013,0.029,0.002,0.001,0.001
2020-2029,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.037,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.111,0.148,0.0,0.0,0.037,0.0,0.037,0.037,0.0,0.037,0.037,0.037,0.037,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.037,0.037,0.0,0.037,0.037,0.0,0.037,0.0,0.037,0.0,0.0,0.0,0.0
Total,0.012,0.013,0.012,0.0,0.019,0.043,0.038,0.011,0.032,0.023,0.02,0.015,0.003,0.008,0.002,0.003,0.117,0.026,0.058,0.004,0.014,0.011,0.015,0.017,0.027,0.061,0.02,0.015,0.015,0.018,0.041,0.013,0.012,0.036,0.021,0.012,0.026,0.017,0.012,0.007,0.019,0.012,0.028,0.02,0.009,0.015,0.016,0.004,0.001,0.003
