,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,48,0,30,0,2,12,0,0,0,9,5,11,0,0,0,2,0,2,0,1,3,0,16,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,0,0,0
1930-1939,89,0,43,0,18,19,1,0,0,20,20,18,0,0,0,5,0,7,0,2,11,0,20,0,0,0,0,0,1,5,1,2,0,1,0,1,3,6,0,0,5,0,0,0,1,3,2,1,0,0
1940-1949,110,1,82,1,40,68,4,0,0,17,20,27,1,0,0,1,2,8,0,8,26,1,19,1,0,1,0,1,2,2,2,3,0,0,0,0,1,6,0,2,4,0,0,2,1,0,5,1,1,0
1950-1959,89,2,47,1,51,70,4,2,1,38,21,26,4,0,0,9,2,23,1,0,18,0,16,0,0,2,1,3,8,4,0,8,3,0,5,3,3,9,0,1,5,1,2,1,7,3,5,1,0,0
1960-1969,112,9,50,25,91,72,27,8,24,47,36,18,14,3,1,34,10,38,5,5,40,8,27,7,7,13,4,9,14,32,8,12,12,13,17,13,30,20,10,14,7,4,7,10,8,11,7,6,1,2
1970-1979,69,44,26,62,76,32,66,30,86,30,24,12,44,38,16,37,41,19,26,30,41,17,8,14,14,37,19,34,27,32,40,19,37,24,39,29,44,16,23,21,12,9,13,9,11,3,4,6,5,0
1980-1989,34,72,17,81,70,21,62,48,84,13,20,4,38,48,28,51,47,20,29,46,19,37,7,53,35,43,25,41,27,18,41,24,32,19,43,39,35,16,13,20,12,24,12,8,8,2,1,2,4,1
1990-1999,15,69,8,57,12,5,39,57,37,4,11,4,41,37,35,22,21,7,31,20,7,20,3,30,21,30,26,37,19,20,19,21,25,18,21,31,10,10,12,16,2,6,8,4,3,1,1,0,3,1
2000-2009,13,103,2,55,9,5,34,63,35,4,2,2,34,24,33,18,14,2,22,26,6,17,0,32,37,19,30,14,16,8,10,8,11,28,8,12,6,8,30,10,0,9,3,2,1,0,0,1,4,0
2010-2019,3,82,6,17,6,4,16,35,19,0,2,0,18,15,41,5,17,1,25,16,1,51,0,10,13,22,15,8,11,2,9,4,9,7,8,2,3,5,8,10,1,12,4,1,0,0,0,0,1,0
2020-2029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Total,582,383,311,299,375,308,253,243,286,182,161,122,194,165,156,184,154,127,139,154,172,151,116,147,128,168,121,149,126,123,131,105,129,111,141,130,135,96,97,94,51,65,49,37,42,23,28,18,19,4
